CompanyID,AnalystCuratedVertical,Segment,Subsegment,ACVReportLastUpdated,RowID,LastUpdated
170383-15,AgTech,Agrifinance & eCommerce,Agribusiness Marketplaces,Q4 2024,ef9b52d5f5752f2d9e8c302b305a80e743cb7e3ff36b071952d5c892f61677e9,12/09/2024
494792-65,Fintech,Alternative Lending,Marketplace lending,Q3 2024,1673ecf85a03bd721bd6c52bc9906c8e5ed173adccfd8bb9763264b56c8e45e6,12/09/2024
537553-45,Fintech,Alternative Lending,Commercial lending,Q3 2024,d81a22390c126e2dc2c58c7b3b6f7d9e34ec0172f2a3cb93a037d4e86a0bf689,12/09/2024
591010-03,Artificial Intelligence and Machine Learning,Vertical Applications,Consumer,Q4 2024,2c7169473f677c1084dc037c53370959dfb5975cc494715909c37505775c9408,12/09/2024
174069-10,Fintech,Payments,Payment platforms & POS,Q3 2024,2b29266b6e084502dca19a85194cba401a8edde3cd4c6ebf7c497c75d2a53765,12/09/2024
497740-15,Foodtech,Bio-engineered Foods,Novel Ingredients,Q4 2024,004db12958c96be522c1ce18dcdd6000f58a7cbfc15635e908c35387be9f3ef5,12/11/2024
460140-13,Artificial Intelligence and Machine Learning,Vertical Applications,Financial Services,Q4 2024,48a0094a224d169857ce29b0cc6363ca6b3d3a3bee4c4760b0b938880c56b2d1,12/09/2024
437284-27,Information  Security,Application Security,Web3 Security,Q4 2024,9dfb35c92a6f8cdc119802caa173c10c912874145fc2bd1df9bece379289fcb0,12/09/2024
231580-81,Food & Beverage CPG,CPG Food - Shelf Stable,Confectionary products,Q4 2024,ce525a1b2e4c0a288e8e65f050ae5bfe62e65e2460581370e1ab8c6ee1d8ad9a,12/09/2024
231580-81,Foodtech,Bio-engineered Foods,Future Food Forms,Q4 2024,4f737545e7abfd5012fcf28572170528aa455fa64d67751e9960e2651eb269d8,12/11/2024
278397-37,Foodtech,eCommerce,Restaurant Marketplaces,Q4 2024,6f2493bb36c092e0a4758e3e9a6ceb832b72cd87d1a99d8892fbc8054849c73a,12/11/2024
170382-07,Enterprise Fintech,Alternative Lending,Marketplace lending,Q2 2024,4e77447301c86ff6fc170dbea3dbe26756ba3e8bf254a577eade9e8dc2bd3099,12/09/2024
170382-07,Fintech,Alternative Lending,Marketplace lending,Q3 2024,eed738607989b911df8b6afec44a6b8c86d090dbefa951c1484c862c82838ac1,12/09/2024
268809-04,Food & Beverage CPG,CPG Food - Shelf Stable,Pantry and specialty foods,Q4 2024,725b2e603c999469db067692e45b5d23c0619728f633d81e863505fd3824931a,12/09/2024
268809-04,Foodtech,Bio-engineered Foods,Functional Foods,Q4 2024,62066dd68acd7846eec90ff02d928aab2412f35d3e1c86d7f4e7f554a27db268,12/11/2024
489265-75,Artificial Intelligence and Machine Learning,Horizontal Platforms,AI Automation Platforms,Q4 2024,acb2c977d0d0f37c5cafd368be80bede2673d7b0f027db890d5d69d8efd93f0c,12/09/2024
88915-78,Information  Security,Endpoint Security,IoT/OT Security,Q4 2024,73ad8408025515f6cb103eb663435c2e5f0e3287b4ac5636716460f41a9c8998,12/09/2024
460141-75,Retail FinTech,Alternative Lending,Retail and marketplace lending,Q2 2024,e99aedda5ab8c1f9d72e0baf6936cd52ed4699591ca355bf4b199da3c8195fb9,12/09/2024
103294-54,Artificial Intelligence and Machine Learning,Vertical Applications,Consumer,Q4 2024,45020c9f888af5d85cd4bbe045708d5be1346345628e01ee956872cfcb968b4e,12/09/2024
63480-88,Artificial Intelligence and Machine Learning,Vertical Applications,IT,Q4 2024,2628e99d01b53a495644e82f049dad90ee320e7d3b98300a6240648de1c82adf,12/09/2024
63480-88,Information  Security,Security Operations,Managed Security Services,Q4 2024,2585a350dfc22f8218ed08c5a5ea4ad20894e5a3550d353f74f4f06832d1164b,12/09/2024
63481-15,AgTech,Ag Biotech,Plant Biotech,Q4 2024,e0136e64fe9057f0665c3d275e93d116b85272032541dde202d6ff821ab44444,12/09/2024
164118-16,AgTech,Agrifinance & eCommerce,Finance & Insurance,Q4 2024,78a914141cc05b0b45947715c19ecc950d6ef240f736d322c1accc8115659966,12/09/2024
164118-16,Artificial Intelligence and Machine Learning,Vertical Applications,Financial Services,Q4 2024,b33551b82d9ed6953983b8c80ad6863ff104379d386d58c4a24d2d895101fc03,12/09/2024
81912-88,Foodtech,Food Production,Sustainable Packaging,Q4 2024,23dafc84189e994bfe4539072e59ee08f842f53ffc32f9fca54cc72947da410b,12/11/2024
81912-88,Supply Chain Tech,Warehousing tech,Sustainable packaging,Q3 2024,d7b61a7fd7cb9905c87fca327af2ea1f1a66b83c5ec04871130a33bac813c597,12/09/2024
98501-86,Foodtech,eCommerce,Restaurant Marketplaces,Q4 2024,7f64aabef6b86d4166157d6fc3059267c575b1799fa7ed546981dd317411dc20,12/11/2024
528339-61,Foodtech,eCommerce,Restaurant Marketplaces,Q4 2024,aa2a16ae1fb7906c9c97545d840ca4197c1a3cab29eb10b259cec61e50437ee8,12/11/2024
482628-79,Crypto,Web3,Metaverse and gaming,Q4 2023,9a9484bebaf35de417c261bf10322aa64674c67ed6be27e13a39670c5b6c0d70,12/09/2024
482628-79,Gaming,Content,Games & platforms,Q3 2024,0815efc7781813980256b3534b1c7dd736b48cefdc39ec19f468fd28e3fca3f4,12/09/2024
94077-82,Carbon and Emissions Tech,Carbon Tech,Carbon Fintech and Consumer,Q3 2024,fda0c8c01a5802a09e382a54dc1f97649d8958803b6912ae7f38af88c388dc71,12/09/2024
471939-67,Food & Beverage CPG,CPG Food - Shelf Stable,Pantry and specialty foods,Q4 2024,a89c46178b14e6cc6decdf413c13bc36bdf69bc233281110c9d0df48da421b30,12/09/2024
471939-67,Foodtech,Alt-proteins,Plant-based Proteins,Q4 2024,3768aac4e79daa5a025a309de7150cdd32ac69693d3f76d6b60eb0a29d7129a6,12/11/2024
483735-25,Artificial Intelligence and Machine Learning,Vertical Applications,Industrial,Q4 2024,b1705a9df222fccba23d2383e12f4b67e85eab56380102172ed5ff56c87b5577,12/09/2024
483735-25,Data Analytics,Vertical Applications,Industrial,Q3 2024,764fa4caceb8a77600f89a679aac4c7e29034465c7ac62fe3ba8cd4c08fdb524,12/09/2024
518011-03,Enterprise SaaS,Enterprise Resource Planning (ERP),Manufacturing and Operations,,71bf5eb6c18156907f5e53559de625be213393236944e9210c7f2f57f723b271,12/09/2024
518011-03,Fintech,Payments,Payment platforms & POS,Q3 2024,d504f1ed8e567ca6de0bd625ad1d155ee2a7724507b3a07666a7c8c641762fd5,12/09/2024
527226-67,Enterprise Fintech,CFO Stack,Payroll & earned wage access,Q2 2024,ecfe4abd4a56f519dd1d29f01eb463c3830dde91f963b7c0605eaf207bc15cfd,12/09/2024
527226-67,Fintech,CFO Stack,Payroll & Earned wage access,Q3 2024,b0a2cb255cb8fcd82ba2c4b46f1bf287e1f84212417de80497148a23f95e760f,12/09/2024
342179-02,AgTech,Precision Ag,Robotics & Smart Field Equipment,Q4 2024,afa2176a48052e5e4af56839564d263768816e07d0e979f269f0fc4447889570,12/09/2024
327432-34,Enterprise Fintech,Payments,Payment platforms & POS,Q2 2024,1c7bfc21fd9bd4221959b3b88740bf2edb65de7b0feeef9f26e3ed4aad5f1669,12/09/2024
327432-34,Enterprise SaaS,Customer Relationship Management (CRM),Digital Commerce,,4636fc88eb2cde6d1f104a536bf8e9b5df643de06e3bbc66d58ae8ef2d7bb4b4,12/09/2024
327432-34,Fintech,Payments,Payment platforms & POS,Q3 2024,c0e79c7a5d14c5aaf1e1e886c31a709f822b2d9187b641992edbd36f9c727d72,12/09/2024
541603-63,Carbon and Emissions Tech,Carbon Tech,Carbon Accounting/Analytics,Q3 2024,51309092f469f7e2e13590b7585c7443666d1bd7cf04c91e560c2666716e8cdc,12/09/2024
230111-02,Enterprise SaaS,Enterprise Resource Planning (ERP),Human Capital Management,,c22451b65078cb850f0b941ca00c8bc9084dd6f4d902615db7765cde5726575e,12/09/2024
342178-21,Digital Health,Telehealth,Specialty Telemedicine,,b39da3085d649d3e1fe3cce1b378bfe818bc398525dc77d5529038a07f75b5b0,12/09/2024
93710-08,Artificial Intelligence and Machine Learning,Vertical Applications,Financial Services,Q4 2024,d365464bff1cd797a6370f7191c5046af24e097cdd99eb22307cadf70f62eb83,12/09/2024
93710-08,Data Analytics,Vertical Applications,Fintech,Q3 2024,ef32a3a4c6020fd6c4c46ad0c69a5860fa3b4bab290808d2c13c8bebc2ecb760,12/09/2024
93710-08,Enterprise Fintech,CFO Stack,"Accounting, tax, & compliance",Q2 2024,4fbfc7ffe70c8341bd70d34793b072f373d00a1dfa3a73d641ee39a88c9f85e0,12/09/2024
93710-08,Fintech,CFO Stack,"Accounting, tax, & compliance",Q3 2024,0796bbe7cc0420c9c2ac392eb27edff9d0965272f6b2bade1f4c4d6160b73fb1,12/09/2024
184028-05,Aerospace & Defense,Airline,Air Service,,d7379c94748e6bd0264f93684117ea33635a90f5d8d09ae417e943ecf938dc3e,12/09/2024
184028-05,Consumer Retail & Services,Consumer Discretionary,Travel and hospitality,Q3 2024,8db5709285269589a19c1bde2de52eea33e7fa918145982712f785a051abfef4,12/09/2024
436910-41,Retail FinTech,Alternative Lending,Retail and marketplace lending,Q2 2024,25a378b76dc75ea7d792f122ba858c6020a17b8fa35cc0ac539baa273cbcfa26,12/09/2024
230111-56,Artificial Intelligence and Machine Learning,Vertical Applications,IT,Q4 2024,dfb8c9418f62e3df930df876aba6f8c085b68c6bb38c1a80d1c4a581c7ad56fb,12/09/2024
56847-88,E-Commerce,Purchase Medium,Payment,Q3 2024,9065053c0d19dba012ac7906c17a60ccfd01e54d9e5fdbebe312d9311b31e84d,12/09/2024
56847-88,Enterprise SaaS,Customer Relationship Management (CRM),Digital Commerce,,e85ec082493eb20ffcdd349b21c7f3d31225ee50fcfda31395ce52d9467a1e16,12/09/2024
56847-88,Fintech,Payments,Payment platforms & POS,Q3 2024,e4e47640355ae765374c3f734c1004e288d473bbe464b30f3dacdbbd18be1e4a,12/09/2024
181816-30,Artificial Intelligence and Machine Learning,Vertical Applications,Consumer,Q4 2024,9a224ea601176716d37e9c1b97b8ae92fd44822e09e4f853388eeca2c64ee498,12/09/2024
523170-28,AgTech,Ag Biotech,Plant Biotech,Q4 2024,ceafbac59a51d609b43e044bb7c0356dd8a494a3d29bd05fb651a18d49a4b049,12/09/2024
541602-73,Information  Security,Network Security,Cloud Security,Q4 2024,68c679853930a9d612bf2add0c2716eec18526d4157e75266eec03a23bb017fd,12/09/2024
172231-48,Food & Beverage CPG,CPG Beverages,Coffee and tea,Q4 2024,f960eecbe6b56911a7726ceeb5a0fcd0c276dbd4c6a1c28f1670d6a97552a92b,12/09/2024
490362-04,Foodtech,Alt-proteins,Cultivated Protein,Q4 2024,2f29aff5f72eb81b2196d5aba8d19fa616c2a8dd83c2b36078a40f8b578b2dee,12/11/2024
460136-53,AgTech,Precision Ag,Farm Management Software,Q4 2024,5d4603b2f6a93ff55f94221a4fc0f9fc381f39ba76c753a354ec91ea8708b1c4,12/09/2024
460136-17,AgTech,Precision Ag,Farm Management Software,Q4 2024,e5ef38c2518076cc912543ecd1e928d4bcaccc074807175194c17511520bdb81,12/09/2024
460135-81,Artificial Intelligence and Machine Learning,Vertical Applications,IT,Q4 2024,264f0348a53aab8db7ee3a5a1d0e7a44d36f0c26b17df22314f08d1e2c7f89fb,12/09/2024
470826-28,Foodtech,Food Production,Sustainable Packaging,Q4 2024,f49f52b33bbab0d8a5493f9252f419dc22d7c0c954e7209f2e6e743deaf8f842,12/11/2024
265127-77,Retail FinTech,Credit & Banking,Digital banking,Q2 2024,8900ba753095f86a9cb8aa24c85c71d0bfed7796287342bd2bc870790004de93,12/09/2024
228264-67,Food & Beverage CPG,CPG Food - Shelf Stable,Culinary ingredients,Q4 2024,7b0b14eecbeeaa883f2ad2fc91f87f3dfa9c1e32fb0577be4e168ada524690ee,12/09/2024
460135-63,Artificial Intelligence and Machine Learning,Vertical Applications,IT,Q4 2024,abc88e7dc007957eb1038688fa2d200495cd36993d5fcbf2bca40dd877b97901,12/09/2024
460135-63,Gaming,Operations,Analytics,Q3 2024,8588d974436a925755f450daa5a048ae4e3b33197db809c985c9b3e561ed4e69,12/09/2024
493681-78,Enterprise Fintech,Commercial finance,Digital banking,Q2 2024,d7e2c128bbf7da5dc0131ffac938faf8b5bd3e42137e666dadaa471e64d7a956,12/09/2024
493681-78,Enterprise SaaS,Enterprise Resource Planning (ERP),Financial Management Systems,,5e580fe342eafc63383370764a33bedb11f467708350329f76e168b71b78c694,12/09/2024
493681-78,Fintech,Commercial Finance,Digital banking,Q3 2024,f12b6b879c2ed2b336246e6c3239fcab4d0ef0346b31562984428b2aebd19f9e,12/09/2024
481519-00,Digital Health,Telehealth,Home Testing and Home Health,,c3d672cd4e1aaa23254cfeafefa2c241740f419f2938b11dbfe085494344911e,12/09/2024
139424-41,Artificial Intelligence and Machine Learning,Autonomous Machines,Intelligent Robotics,Q4 2024,08c4bbf9f187c2b8edbb355bd5c35b6c6360bd6620df7a2a5a674eddaec95a19,12/09/2024
458663-05,Artificial Intelligence and Machine Learning,Vertical Applications,Consumer,Q4 2024,30809e1dc1fa3492fe6d9ab1c68268c7d1f92873dc9bc76ae4f40b4126ea3384,12/09/2024
91503-46,Artificial Intelligence and Machine Learning,Vertical Applications,Financial Services,Q4 2024,ad3df80dc3b4b15842797c80a49980ee275680eabab48d98ea61782a627417f2,12/09/2024
91503-46,Data Analytics,Vertical Applications,Fintech,Q3 2024,2c07bacdd82e6dc8b936f1e25b028652790106a3f32803bc9e916ccd54dc3de7,12/09/2024
91503-46,Retail FinTech,Alternative Lending,Microlending,Q2 2024,33669dec3152ceda75d51e0a4c46b17eaea2efd536376c7b0fea6a80ee96c1fd,12/09/2024
481885-84,Foodtech,eCommerce,Online Grocers,Q4 2024,d8b006422d5a7db3163e6474eeeb410e70c9fe3836de1c18cf06e96c3efcc3b0,12/11/2024
494788-42,Artificial Intelligence and Machine Learning,Vertical Applications,IT,Q4 2024,9b7c833d84d53c6fd87ce0ed79774cb9b099f9cceb9a37bf1d7baa7faace690c,12/09/2024
267341-41,Enterprise SaaS,Other Application Software (OAS),Other Security,,b0ec4d4a969c4558399d3871972f15c84d1b1fb0b362849ecad0313bf31491b2,12/09/2024
267341-41,Information  Security,Identity & Access Management,Identity Governance & Administration,Q4 2024,d4382ca18b648e2b5d16a096d8345187c14d03411c879c312b64025c5e4276ce,12/09/2024
523173-52,Food & Beverage CPG,CPG Beverages,Functional beverages,Q4 2024,83da7c0c76693411f33e9c621953d50c7a1c2a77a5fbc9e83e8a4c5de8407f3b,12/09/2024
439506-73,Enterprise SaaS,Enterprise Resource Planning (ERP),Manufacturing and Operations,,e3415b89c5841ca41dc6a9b8a8b469048bbc2fe97d6c680de1555031713d1be7,12/09/2024
439506-73,Foodtech,Restaurant & Retail Tech,Sales & Operations Tech,Q4 2024,9e25baa4385d8c1f58537acb4620c10caa0d512674399e722ec230c45d903c2e,12/11/2024
156018-34,AgTech,Agrifinance & eCommerce,Agribusiness Marketplaces,Q4 2024,6f56301ccea23b3dad8b1388049137d50c38d8940abf5310dda237c2df8976ba,12/09/2024
459413-83,Artificial Intelligence and Machine Learning,Horizontal Platforms,Natural Language Technology,Q4 2024,0b189c822c88e98eeef4fe0c775085c9b1888f6cde3f8dbb82f87fb3f0abe65e,12/09/2024
484850-44,Crypto,Web3,Metaverse and gaming,Q4 2023,63cd9a5634a0e032636341a574dcae5b5f3decb35141a06b23f41396f5eb3bd5,12/09/2024
484850-44,Gaming,Content,"Publishers, developers, studios",Q3 2024,d6199fdb00ef5b68772bf358ccef535a912fbda08ed516835eb12e2407c8dcdc,12/09/2024
223480-18,E-Commerce,Post-purchase,Fulfillment & delivery,Q3 2024,c96b5fb71cda2a4f54638789cab5679a8e1ef0db7ad44789eaa682e298e568c1,12/09/2024
223480-18,Enterprise SaaS,Supply Chain Management (SCM),Supply Chain Execution,,16fb1a77bfd0644fc21c8cfc10e46c75bb53a6a8f4e6ea819be4c9140094bcc7,12/09/2024
88186-69,Artificial Intelligence and Machine Learning,Horizontal Platforms,AI Automation Platforms,Q4 2024,fa034079d98f6f4ca6009c597a1e7f13405982ac48e40ca10785ab2367d6cfbf,12/09/2024
88186-69,Data Analytics,Analytics Platforms,Analytics & Business intelligence,Q3 2024,3bf236a14748d4963c070496b708490da4a054955a9057ae44d9dc547d02cb3d,12/09/2024
459412-93,Foodtech,eCommerce,Meal Kits,Q4 2024,49a89d50db027494f2c25af316650102c864f0ada31d7306cc9c1b0f9d45ca0e,12/11/2024
494802-28,Crypto,Infrastructure and developer tools,Institutional services,Q4 2023,97c7fbe70b22d9538c5f623725ead19e79f4b92bef17f147b22a449772bd762d,12/09/2024
266243-77,Internet of Things,Industrial IoT,Manufacturing & Supply Chain,Q3 2023,df826114b36734a9901d1e153cc81881ba2f48835d17d6d9232a3325d68e96b4,12/09/2024
180714-97,Artificial Intelligence and Machine Learning,Vertical Applications,Industrial,Q4 2024,99f55f8f2f7566b0d735b35efeefc9d9c8feb3e7c0fc0342dfcd9e20cdd17902,12/09/2024
471579-04,Mobility,Fleet Management & Connectivity,Fleet Management,Q4 2024,acacd96eb319f6bc6f595920ed97d429865b46f415d28f1f2587a1fa96ecc01f,12/14/2024
510285-79,E-Commerce,Post-purchase,Returns & reverse shipping,Q3 2024,26ef2fa36572f02bee07eb08873956fe1abba0a975c3df2de16333a9b91ca221,12/09/2024
510285-79,Supply Chain Tech,Last-mile delivery,Reverse logistics,Q3 2024,14606e1981d639d58ff6f7a9c541717632478db7c76ca3d3feec54050cb47026,12/09/2024
522082-09,Retail FinTech,Alternative Lending,Microlending,Q2 2024,fc340211c89ca0fc1e34b7f51431eac978f3c7e5216a80885410cc1cae8188cb,12/09/2024
149385-43,Internet of Things,Industrial IoT,Energy & Utilities,Q3 2023,ef85d2d82abfae8a6478d96d483e83b4676eb7a754745f31f6dd54fbd554e6f7,12/09/2024
435823-48,Digital Health,Telehealth,Teletherapy and Behavioral Health,,512b659ed879e3b0fa58f4409246d1ccb47e86ca95ba48a26371bfc349bd0872,12/09/2024
327436-21,AgTech,Precision Ag,Drones & Imagery Analytics,Q4 2024,97d96ae7235083fa3130465d5c81a7ea740b0c450c56cb5f6c6320a1ab002f41,12/09/2024
437297-05,Internet of Things,Connected Services,Smart Cities,Q3 2023,528a36c7faaa9c0a72774531ba83de527fad241ab4bc77a06fd12000831ae576,12/09/2024
226796-23,Artificial Intelligence and Machine Learning,Vertical Applications,Transportation,Q4 2024,5ad6e15060b642d4bfdc4b320c2d2ba84cd28d19bdb285f0d2f8f8908dd11b61,12/09/2024
226796-41,Fintech,Payments,Cross border and FX,Q3 2024,c45e30919ddc28f371b35f8776e09c641a36c9657d1f4ae3144feb79b49549cf,12/09/2024
328539-61,Food & Beverage CPG,CPG Food - Fresh,Fresh produce,Q4 2024,763a5d6c3e231c036c2b49623be0507c30d59cf0c776d5ad2013c19e214450c3,12/09/2024
98881-66,Information  Security,Data Security,Data Protection & Encryption,Q4 2024,e8b16192170c7c3894ba0f40b6359275a6459ebb9e1ca3f88faf55aecd460fa3,12/09/2024
433244-35,Artificial Intelligence and Machine Learning,Horizontal Platforms,Natural Language Technology,Q4 2024,5cb5d3a6247dbb9034de35796c6418e9a9427f50c4df51845e8fe5da8b11206f,12/09/2024
439132-24,Information  Security,Identity & Access Management,Identity Governance & Administration,Q4 2024,2c397f52b12b947bf4455bb0d526a2bbc3b1c4bdbb4294afe1a96f41109423cd,12/09/2024
534611-80,Fintech,Capital Markets,Data & analytics,Q3 2024,71f4834591bbb503e824bff39b72c86d84cc3e78da4112ad5fe711370aab8110,12/09/2024
439132-60,Food & Beverage CPG,CPG Food - Shelf Stable,Confectionary products,Q4 2024,b62d440a03fb0a2dedca7e4950d02c21001d21dcad5602a68cfc089832942a33,12/09/2024
483738-85,AgTech,Agrifinance & eCommerce,Finance & Insurance,Q4 2024,e6758d4da767c9a8f1183fa5137e7bc272d764a564d2d3f8278c56b37110ed6a,12/09/2024
509543-29,AgTech,Ag Biotech,Plant Biotech,Q4 2024,a435a84f8e2c325ff3f2303ff48d61729e898267f80d5410689bd68886f2785e,12/09/2024
277676-83,Carbon and Emissions Tech,Industry,Green Mining,Q3 2024,a58a29de5ee641cda2a16901a0bf8f316feae3eb9ea3ba955444bf91f05ee33f,12/09/2024
266985-28,Retail FinTech,Credit & Banking,Credit & BNPL,Q2 2024,2dac378aa98fc87e99ca68e712e49cbabc1ccb98c87685252c61f2a557360552,12/09/2024
161553-25,Crypto,Infrastructure and developer tools,Data storage and accessibility,Q4 2023,1b1705712ff6ce79ec9d50edf80258ff17c04c26f93f2ef898249536201f1c0b,12/09/2024
234177-04,Retail FinTech,Alternative Lending,Real estate lending,Q2 2024,57cf450bdb44c8e5da001c3a336d00f12dd683ba610738dc378a7399f7ae75f4,12/09/2024
492953-23,Gaming,Content,"Publishers, developers, studios",Q3 2024,6eaa3c358ae601d68b3d13e85d9c9823d06789b19d5f74c2ea577fc6492af44e,12/09/2024
435816-55,Food & Beverage CPG,CPG Food - Fresh,"Meat, poultry, fish & alternatives",Q4 2024,5bdcbe1cef298100add2c7c1ed5df9f1ea4d369a7df176153ef6c59d9edac2d3,12/09/2024
435816-55,Foodtech,Alt-proteins,Cultivated Protein,Q4 2024,e241f8b1481ee9c4cdba91a2797700633fcdb19dba4d00d1343dd6637eef7d85,12/11/2024
279521-11,Artificial Intelligence and Machine Learning,Horizontal Platforms,AI Automation Platforms,Q4 2024,07f760c0120a16d451a4173dae98bbd878b42fd75baa144e97052c9d7cd57f68,12/09/2024
183306-70,AgTech,Agrifinance & eCommerce,Agribusiness Marketplaces,Q4 2024,ce98424be87c8f8250ffaad06de920f1faaa156f0545a33fb0eae2e8778d44a0,12/09/2024
470469-70,AgTech,Agrifinance & eCommerce,Finance & Insurance,Q4 2024,fd7e708039f44618c99c23f388449730be2045ea0f0c6e8e1c5453b7aeef9f6b,12/09/2024
470469-70,Artificial Intelligence and Machine Learning,Vertical Applications,Industrial,Q4 2024,3a33b2b4edcd89aed87e48ed78968d4da97820b9a52c514e887dc764832111e3,12/09/2024
470469-70,Data Analytics,Vertical Applications,Industrial,Q3 2024,c287fc14c2434ffb63adec4cf122ba3a10b966e05862e695e1a5a48cf6109943,12/09/2024
470469-70,Enterprise Fintech,Alternative Lending,Commercial lending,Q2 2024,79fd6310c61eb5d7bfca385929fb611d0b21c902d45589f5578f1f75dafef324,12/09/2024
470469-70,Fintech,Alternative Lending,Commercial lending,Q3 2024,01cf0a5a87116c347f60f12c7511dfd9e9e658c1049a2124bf20248a25a6a98b,12/09/2024
458673-22,Enterprise Fintech,Capital Markets,Trading,Q2 2024,901ce3f66a26e5e316956f276c942f22c04c19f24ca59df4a796aabf5d559537,12/09/2024
458673-22,Fintech,Capital Markets,Trading,Q3 2024,e2200bb6e6398fcb0b5d7d4cd9fb4b22f3131edf856e2c46ac6ed14617f4d0c0,12/09/2024
454617-55,Enterprise Fintech,Alternative Lending,Commercial lending,Q2 2024,857357e98f80d9bff09f8fa276341b8af59b8f5fa7cabed3839af3124fc02537,12/09/2024
454617-55,Fintech,Alternative Lending,Commercial lending,Q3 2024,0f0a91b10489d590a8c650aa9b6935fe5cf68d9636d9d356c31ff794ecf83ad6,12/09/2024
181094-23,Food & Beverage CPG,CPG Beverages,Coffee and tea,Q4 2024,f514ab3104a984f22df582a9e7ea75fde2b4300e8ff57ce1459821f2e47f74e5,12/09/2024
181094-23,Foodtech,Bio-engineered Foods,Future Food Forms,Q4 2024,77f976e55bb13b510739e17694d59eb61109ec0578311ad11d453d4d22d6282d,12/11/2024
439503-31,Mobility,Advanced Air Mobility,Drones & eVTOL Logistics,Q4 2024,10728c6018d646c9c542dfe7812e97a62b05374ddc921137b648e8ffe3faca46,12/14/2024
439503-31,Supply Chain Tech,Last-mile delivery,Drones & eVTOL logistics,Q3 2024,280c9708baaa9fb28512753182961de502db1fe856438e26bebc64972a321c95,12/09/2024
438397-39,Crypto,Blockchain networks,Layer 1,Q4 2023,57899fcf2d1632ca31b389b08a0ecdfa85947c1a2da59da4934d20a0346576ce,12/09/2024
438397-39,Gaming,Experience,Marketplace & rewards,Q3 2024,648e4868fc3895d9787542d4d3d4a3b3bbf6c55054c09d936567c6269b24234c,12/09/2024
