CompanyID,EmployeeCount,Date,RowID,LastUpdated
54751-78,105,08/26/2021,51eecc81016fd340894de72cec0b9a7bfc241fd7a5574cfdcebb0237aa006082,12/09/2024
54360-46,57,06/12/2014,4f126322f37d74f7a305d42e6d2fc1426eff1dbaa6dc326c85a8ff04666c12fe,12/09/2024
54360-46,501,06/16/2016,ca1734deff68045c60b053d5e1aebafb170bc0911db25cdc4c271994e1e4f7c6,12/09/2024
54360-46,30,09/02/2020,db38a0d68d6cbc6c17d849a96332a3e055173ef52baa9c0cf6c27f1086a73d2f,12/09/2024
54360-46,29,06/10/2021,ba9ed675cdcd7db923dfca2c5fe84b9dc6d9f7dd5128f9335606486c845f2af4,12/09/2024
54360-46,65,04/04/2022,26fdbae946cb630240e089d475b73fa36043a358ad2fa691cab251c7bb21bf0a,12/09/2024
54240-13,330,02/26/2016,15f2e5470bc70649b3ca14e91467c90bb27131743dae7b762c00fbe0bdca1e66,12/09/2024
54760-15,201,06/12/2014,8d96080fe72744eaf9ab7f870d71c7d06af7f97c924ec755c5c02d8bd34695f7,12/09/2024
54757-27,15,09/02/2014,a5dcbdc8d4864acabf4711af2e8425eb36baa0ffd85858705ee1aa121ad82059,12/09/2024
55283-68,201,09/05/2014,96ca5123774e564b85741de204228c6fd4e971fdad83676a96ce154d7b089308,12/09/2024
55283-68,255,08/28/2020,88e1c4ed07988b7c0d1486486466872c1343481cd9320f5db74f7dccbfb4bdba,12/09/2024
55283-68,275,04/19/2021,6bb20d64c05a2901e8879e6c26fde6d5c4636dbe8e3410219c740643f697e78b,12/09/2024
55283-68,350,07/21/2021,d1cb3d1e9ccf57f7438f43c623d135af5a0335e9e652913f4c06c1a246c6c842,12/09/2024
55283-68,300,04/16/2024,4917cdce1bc65c74986dc44bd9e0e9f4c25f272e65f116771638e25b684c70c8,12/09/2024
55359-64,117,06/19/2014,c7f15fcb8734ecf3f1ecd1a21193e39b30b9b50dacbaf1459f25cf3848bde2da,12/09/2024
55359-64,145,07/21/2015,1f9ccbc6831822c104691c446d3da48c7e20bd38ebde108a913ee1b1e881c330,12/09/2024
55359-64,132,08/09/2016,ee10490b06a5f80f51cd643b4d990e936da8230841ea1fbe409c676a08e84d9c,12/09/2024
55359-64,108,10/20/2023,a25c2409b6556079d22d5c8f7f2a96aeb362e0cb63e055714e097e51aecec76e,12/09/2024
55349-56,11,02/16/2016,1872c2b503fd9bd437bcaea19bd2278857f95bf9c878e7123398c9ffc1e479fe,12/09/2024
55349-56,7,11/11/2020,cf753ba386fd483f199441f5c4465d8c16bc9a1d3d93eaab62fc0a2e8057708d,12/09/2024
55349-56,10,06/23/2021,a897ca886310595c72bd2c67afe0272dc21fef06304ea4e09dbc47458c1e4618,12/09/2024
55349-56,9,01/17/2022,66f37149332da600ffd223658ee65a24d54afcaf17fe091f5d259942e1ca9bad,12/09/2024
55349-56,11,07/27/2022,59c5bb2be6284d691145548fc5cfccdf32036dad8f9867716acc4dca0243c5e4,12/09/2024
55349-56,11,03/29/2023,f229166bd95c673ff8cbca6f446ee9e0ed10d8ddba372a10b12442d9a1084829,12/09/2024
55349-56,11,11/20/2023,18e14be7a441d7d3f48a80c64f553debf5931411c4f1fbffe9f408de7cb44b1a,12/09/2024
54216-82,55,04/09/2012,7ecc23f906a020d8b9bfbfc81eb29fa5daadff45d27e259b5b8f5faf41c2ee7e,12/09/2024
55350-01,6,04/22/2016,337daf04356e0ecc2f2ef7ae62bf2f112b17bb6ace2ccd091a8c269520ff6abc,12/09/2024
55354-96,300,05/04/2011,30a02388feb4228bb126821c2505b06ab8ce470bb93c9a13637d1937e0b12e4d,12/09/2024
55420-30,355,06/30/2018,83c448e3d2ab625edb71292f31aa2657a69d69a740350026bc03085edc3eff96,12/09/2024
55420-30,356,12/31/2018,eef76781b6c01500df7be008ec6f1deb04482022f6c3b393e87f383fa034db5f,12/09/2024
55420-30,389,06/30/2019,df0772d90517d0587860a0521ec7dd48fdffa2cb9f86150b80038838b169f7b1,12/09/2024
55420-30,422,12/31/2019,a730036ae6f13bbd084337fc1223fa06b74ca779f1f075d0f0204e027a550c0f,12/09/2024
55420-30,376,06/30/2020,221e4b4ecc232ebceea873f0766d35f8e227771214e6f0a10f8e07d23972e47d,12/09/2024
55420-30,425,12/31/2020,856a00a749aaa133a46ee5c7801cfd3e471aebc408347a3eafb5f58f8c7582b9,12/09/2024
55420-30,536,06/30/2021,1521edbdc34f60a1fac193bbf5f85aaba54b9cdcc32533164ab04d950b40348a,12/09/2024
55420-30,509,12/31/2021,75015c8e3b724f9fbbe160af5b17421dfe9ccd45978f656980f72adfc9ad8111,12/09/2024
55420-30,484,06/30/2022,9ea9eac42845fb2f6f281ad622cd5736ab4af920f7f801ad5c3555a03460b2cb,12/09/2024
55420-30,478,12/31/2022,75f0154f97e34bed928b4bede67b6a5a6647a23547bfcff28733f76445be54d0,12/09/2024
55420-30,405,02/02/2023,45ffd55ea455fe9ac47571b3a71a3d55178ac73f60eac2fa727dea99c74e498f,12/09/2024
55420-30,480,02/10/2023,1718062a7f417a95b5c648091724d9a7a75939772a42eaed52cfa70069a0552d,12/09/2024
55349-47,8,08/27/2014,1d793a1ef1f929b274b5be2139ee2754178184e8b9fbd4f0898c65a29396e4e7,12/09/2024
55349-47,11,12/03/2015,06d0a7536c8cc365642a434a11869de549b7d0234a4382701436e7b6de4a3aa5,12/09/2024
55349-47,26,12/31/2017,127d39052211c2f104ab0bb09ce7b7145000de1b7553ba9a0e5bb1212bdd8f78,12/09/2024
55349-47,38,12/20/2018,c0cbafa4be5c811cd2f84cc515b39863ad454a6af2e7523a475f77d4a076a3c1,12/09/2024
55349-47,38,12/31/2018,a1b45f2efcc92ee6aee5314f53c25d2f962a2d4498b86e12f3ce601b0fdc6303,12/09/2024
55349-47,50,12/31/2019,172dfc7ef17cb8bf8d632df3b1439fc9001bb7f632079a5deda7cc9f689727b4,12/09/2024
55349-47,18,09/24/2020,f5c56c4a8e0f1ca9ba1cc95622b598b4bd7b1144d1c07cbb1dd70dabf23ecbba,12/09/2024
55349-47,35,03/26/2021,f057cd186e4ca4225b5e35dfa84306a2a18fd03baf1acf7d80dd8adaa9b59de7,12/09/2024
55349-47,23,10/25/2021,cbd31556b5f0af4094d03e1c75cec7307780c74343de972530c7374e23cf6480,12/09/2024
55349-47,35,05/18/2022,3944f9f5dd9087ceb1be0b2dd977f7695798d873f4227f15dda35ac827024c27,12/09/2024
55349-47,52,01/16/2023,ea6b0680a7778d5eb948ec98c2aee11e5f1f0e8bcbcde0480e04ee81164b6d0b,12/09/2024
55349-47,57,08/02/2023,59234499727527f6d7ab320c80d05c99581b364a92521bce46825148abbb338d,12/09/2024
55349-47,72,05/13/2024,a325ac4132cc2e0b11eb685550870ef879154444659e1b2ca83d58e5aaa1da5c,12/09/2024
54729-10,8,05/14/2014,c5f05f4540fcab07cd4cb8c136d7fe290faca3781b596f5bc0d707f4aec431e2,12/09/2024
54729-10,5,03/20/2015,51c3d8cfd67d9d584fffb631385cd4fcc5f8682f60d0323ae14269b91113bb5f,12/09/2024
55420-48,201,05/31/2016,7c6b4a8f614a1c9d9787ecd809cd2d73c2352688b3950c3a0e0fd9640ba95fcc,12/09/2024
55420-48,274,08/31/2020,695c1a277d3baa52616f81e532ba48053a269c555ea65b01c27c5058eb409f0c,12/09/2024
55420-48,1200,09/15/2023,4995487582efc102777d7d974a083acc9c6a59b835cbd29ce2bcdb5cfb0f7c56,12/09/2024
51774-76,689,07/15/2021,9deab69f59c9cee19889aa5d4b024e2fae0910e0a9efde9dda942b3091f798a5,12/09/2024
51774-76,786,12/14/2021,299941415aab06288a8b7de983640a9c89a90a3fec409469ba9c3c52c3ac3248,12/09/2024
51774-76,1043,05/15/2024,ead31502a91556b32f5fa2b108f2f5bb52d63d1c1f6998dc7be6a73c5758a63f,12/09/2024
42056-74,7,06/30/2010,aa80ce16cb0fb5aa7be11a03581c8d60d90beeb9a6ea632c202d73b5de46de00,12/09/2024
42056-74,6,06/30/2011,43027092ddad9146284340d4e4e4340f32ffccaf5b36ab579241d76aa53b99e9,12/09/2024
42056-74,9,06/30/2012,b4e45561e33974a46a0834031de294636a2cf5b9d55064fd6401e51842da8fbf,12/09/2024
42056-74,7,06/30/2013,565a3442b05668078bcbd89e9144d98f9fa5da30705590ce8701456352cdb9a9,12/09/2024
42056-74,5,06/30/2014,1b711519dad8c76235ea2028e06104461de0761b58cb58382574511e4d37ff07,12/09/2024
42056-74,3,06/30/2015,c4159014b25b6b48bf5fa48304f0f2bdf3f5b66d63f3a06484e1d48f98b9e95c,12/09/2024
42056-74,2,06/30/2016,427a3705c5bc7d4e6b5ecd6abf6baba23e2b3c5d4d13fc3d2e9fc1516b682601,12/09/2024
52841-08,201,01/07/2016,81fd0d66ee4286e436727f7eb0db31784a96cef5e8c5183849041f4b9db7c494,12/09/2024
52841-08,27,09/09/2020,504fc61cc70333d2999e701cfae5a9c8e5caa1ab38fea91b47f36c6f5cac5809,12/09/2024
52841-08,22,04/16/2021,e6dd2c0477d7c931bf43f06890391c2321019c6bbca71c89a4bd8aab9b2c8122,12/09/2024
52841-08,20,11/10/2021,4ccd82bebbc85285aaa620616e37dd154df7cb8c7cb4094180d494d15f2cac32,12/09/2024
57035-44,3,06/09/2015,a5f519fb850269fc236723789fd23b1d90fd9642d7edb24c211d723a7ef6a0d2,12/09/2024
57038-05,5,06/09/2015,eb040f96012890bef9ae0cee874e560a6da03a8527de9c58ab99c2fe4c17db73,12/09/2024
55420-21,28,04/01/2012,d2b44ffeac5b36f640860f169ed18e6b2e30ae8a69019381563691724cf5ee91,12/09/2024
55420-21,3,02/24/2015,67d349a96bf50a0012558a1b5d88b6c328fd339a69c96f8ed46d667de7224153,12/09/2024
55365-67,14,12/27/2020,727d27d263c4975af27e64f45bc6ee0c2a2f8af8a7bf0966f002c46fa49d5ecb,12/09/2024
52105-33,30,04/05/2011,f42f9d8f1572b8f04543c2116c66d31b02c998131dbfd89cfb767c5e5a05935a,12/09/2024
52105-33,51,09/01/2014,28374826860204669933a2bec0e7d988bd5981d42ae3c539f554edbf23523e98,12/09/2024
52105-33,111,06/29/2016,37f828bc9854b4a90421d1f825e4e2585869b640158216ce5161cb70cbf51f23,12/09/2024
52105-33,100,03/01/2017,634c892b0c4e76774d2a8c2ccf69383407daeb72fddf42a015431550b44308af,12/09/2024
52105-33,40,06/29/2017,75351340843cce763b4573da4c8bbbf1e2445ff5db4b06398779af55df9f6128,12/09/2024
52105-33,31,05/01/2020,e8139a41af20f42f82da61ec9b64b53704059b94708c2171bafafce894157236,12/09/2024
52105-33,26,04/14/2021,9bb260045e1fbc6fb338af52efffdc6d6dd8a24745c7d00da1a996f3bebf15b0,12/09/2024
52105-33,20,07/13/2021,faffac25677283e2e7b5dbb3f19227b8ea3b923f991fb5a8869304891b7c6bce,12/09/2024
52105-33,21,11/01/2021,2b3d99cc485d464ae3582c0ea0d0078a787fb51405082fda70a7abdd92e74479,12/09/2024
52105-33,19,10/06/2022,ffc5ddf4301c19129ef354c8551a11c86460e25f59d723ac037f7ec4c7da323e,12/09/2024
52105-33,22,11/05/2022,2132fdaa4423377c31f1a6d7bc770829ff9712041d94a652a46b4a4b625b9dcc,12/09/2024
52105-33,24,05/17/2023,e4341daa747457c91c542ab0b605a21968c5349b0511c1d578b3c708b09fa86d,12/09/2024
52105-33,22,01/12/2024,b189690704bff20dc2b836ec7f1974d0f0bc0b95e027ccdec509ab968befb3db,12/09/2024
52105-33,30,10/03/2024,c46c096d3ea2f46c911d6316a6beac105ffa36d72a1a6cec7eba90787f7d6951,12/09/2024
53513-56,3402,12/31/2015,f0cb92adabcd3f460b89f2164396bd4ec890cea4ac4b395f9aad722252a85137,12/09/2024
53513-56,2781,12/31/2016,5e83151464523b97a5a11652ab08469b5781d5da211bad5c3f9bf7fd89542da3,12/09/2024
53513-56,2781,06/30/2017,5228ef98dd6664c420fc00d88846a95ea9c7a94e224ac365a089aa50af06f9f6,12/09/2024
53513-56,2961,12/31/2017,36575327e46748f93d8da91d883ebf68d7ed8713559268163ee5bf45633b3f56,12/09/2024
53513-56,3398,12/31/2018,7055af0af44c9bab51467ab02b3fc8a8b8dde2e0ce3a6ed96504a5f0c3834e05,12/09/2024
53513-56,3029,12/31/2019,744b1b130a56336bea4ab0e351c2512750fc3883749444ee9bef4dd896905f32,12/09/2024
53513-56,3577,12/31/2020,f22c8a62a734f90448f35dc6c09e6628667b25820ff98789060ce62923bd2143,12/09/2024
53513-56,3824,12/31/2021,1606184e8c32d9851b3cc42ef8522996016d8e37f260eba9254f71f6fc172ff1,12/09/2024
53513-56,4543,12/31/2022,86d9a5af4b63a0be86598f004d8178c6d50de08d7c687690ba6d874f66cc31a8,12/09/2024
53513-56,4593,12/31/2023,dfc0f558ee779b62be36cefcda610c114048563f440647cc0f893b8292d3e72b,12/09/2024
52939-00,580,12/01/2011,f949eb68268c04a484d075e6770a9e6cb1e8d9bdbe759fdb583e5e6f6c06e532,12/09/2024
52939-00,70,03/11/2013,36d94f78d4ed001e27c633a355754ebc967bbd35bbb48f1e5cf806eaedd1efe3,12/09/2024
52939-00,107,02/28/2014,a8db42a025507afbc574f2c1fd5e798cc5cceda50459023ea1d18c1bc14b8c5a,12/09/2024
52939-00,201,08/07/2015,68a52d248c297dde8e17ba346a72137c30b838fe8c342f74d34860fe9585d3a0,12/09/2024
57037-42,16,10/17/2014,83c7bbd44f2e1a76ed9a63cb4fc3720af84a77978022dc658a8d14611aaf056c,12/09/2024
57037-42,25,11/24/2015,cff775637a9e3511428c1cc6fac3c5fa702bd46d4195b77e729f4ab752c03a19,12/09/2024
57037-42,24,03/04/2016,8e65a42afdd63ffa24dce784a330c170d74d05000dea089c8fa19efadb251b5c,12/09/2024
57037-42,110,06/30/2018,e722e5ca934acf470965cfc3a54e2727df5f1b167c4fd1465d9801addb7fbf6c,12/09/2024
57037-42,122,12/31/2018,49b299330534220a4ca082c967f21d1de5848fee0d0629408c9cf5304f05164e,12/09/2024
57037-42,155,06/30/2019,dfc60eccda4c5252ceb5395b50ee12dbd897ea89e8a804bd8ef548246159b334,12/09/2024
57037-42,165,07/23/2019,9235859071f31d41a5c2cf2107f95b2bef9a08b1ee8a808bb03a3d94581fbcbd,12/09/2024
57037-42,172,12/31/2019,6795646994876e58ee319baecf742d6206e4e29885d26ad2654c4fca45bddc42,12/09/2024
55531-45,11,05/07/2014,cc8148a298a0c6261c093f540f1759e6f0efadb712b69c7e6b62d1d43786b583,12/09/2024
55531-45,74,08/16/2022,fa6b17e7c0fb83fcf79f25905f47e13357bde05f1a6a1784de7a35987f2db16e,12/09/2024
55531-45,71,09/27/2023,493f4dfc68e24e168bedaa3268cb07c83f512507930e01c12b3cca085966a46c,12/09/2024
57043-63,11,12/21/2015,d339c6b418c9ea7268c5ae3cbed6245ff855d32caa055a393aa453145c494593,12/09/2024
57044-08,20,02/08/2016,00e129e0c12ef21acdbd0fb8093856cbb227b104b0b780bdd4961151fe23c1e1,12/09/2024
57044-08,11,06/12/2023,4533a217f5636a4e1d92bf64c96b94590cc626924c4270aa33dac227875543f2,12/09/2024
57044-62,10,06/10/2015,ecd7956b26394a68ead3afbb9b6cb0b227d9be853942a2b4e3cc4f7adbac171e,12/09/2024
57049-48,5,05/26/2015,e431660f190a504d69f161a64ff1bc6fc1d0eb20256f5ae254ea70cc7bcc7ce7,12/09/2024
57052-36,3,06/19/2015,b8a64f0b58af01af683e9285577decbb3abd2581026c06164cdd9a27ea3ec383,12/09/2024
57052-36,3,09/09/2022,8f3cbbddc203ad0fa9101b8b4fd3978c5800564ac6cc5cf5a4e18b3801c87ab9,12/09/2024
57052-36,3,09/29/2023,953262819c16b85ac33a23d1a22dcad8bb3793aae148853e6dfecc9d68a6b4d0,12/09/2024
57037-42,187,06/30/2020,043a8b44d4cd351462db3827c1127de2eb7d35989f623bc6ba9990023f74a609,12/09/2024
57037-42,131,09/08/2020,b8bf47a6c232012b1bf769f0dd3af26f7abd6f9b5d35c8de75dc3b9bd229e013,12/09/2024
57037-42,192,09/21/2020,8ecad4d6cd2cd18aa493d8338759777b96def4ed6992e32936fbda107c21e108,12/09/2024
57037-42,214,12/31/2020,cdc0abf4b75c67a352ab82b76c9422da34dd1439b184ef8d2474257b57ef82a1,12/09/2024
57037-42,153,04/15/2021,905db7bdccb7398aab3a9939c90bb1c48b251ec72dcac3b58ba8d4b25e1076c7,12/09/2024
57037-42,163,06/04/2021,4c79b7a22cded5841a928a3c91fb8f44c61c1f535260fb91e08489cea5061e73,12/09/2024
57037-42,175,06/28/2021,0fce81f7cee3b9f86de69c82c0930c45c9236f87e96dd832c91e2a617cece378,12/09/2024
57037-42,319,06/30/2021,87241fe5e04ee630444a2fae60f91521f8b92ed4279a9db2967a6c9b4af3b3ac,12/09/2024
57037-42,320,08/10/2021,2846ea306fdc3394b59d520b8aad3e03928f926c0909fed5a71742045e05ca68,12/09/2024
57037-42,189,12/03/2021,27f11763387cb968f7bd2f8aa39364566f989acdee04f57d015228ec055cd6ea,12/09/2024
57037-42,355,12/31/2021,3d15209cdf127ca0e9c008756aaed39f60516747309e5008bfeb23650e3d0189,12/09/2024
57037-42,386,06/30/2022,ea93161ef05417308d728f7eca67eba8d0d06b88fefb8091f91b07aa3c04946f,12/09/2024
57037-42,245,07/05/2022,8fee39a6325a69fa2e211d88a2f40750b0561158a3ca17b433052923b0aa0f56,12/09/2024
57037-42,390,07/20/2022,13f16c1d950e14cfc66da8f2fdd65c740c61dbaed6821f2c3d10170f1e094224,12/09/2024
57037-42,263,10/06/2022,21dbff3c648d5f14c52e1b892db120c6bec552b418c23ef43e6e55f0ef79af0d,12/09/2024
57037-42,278,04/18/2023,d342af5a8545551735db41497f9f1961b82edbf1a6cfa45b5d8a3da63976e9b0,12/09/2024
57037-42,277,04/28/2023,2863e36fa7b0397257c3b3b1aa074e1b666c16e091ea97842fd659981dce5f12,12/09/2024
57037-42,280,06/29/2023,4bc786531195af48e43f603003491aa367749166795c0d7fd25c69f95d9adb58,12/09/2024
57037-42,265,12/19/2023,699737834abf5927dd7b25db3af25b2c33331e82451fd3da5f73caf1d11593d0,12/09/2024
57040-48,5,06/10/2015,9d3fca917d29e9d44886ad6dcf4f9aec9dba43aa6b3aa5bf89cc75ca6ed4de8a,12/09/2024
57043-18,5,02/16/2023,5e860e708c360c98046dbbc16e47c5aaffe9f175291449af156a6fffa8447964,12/09/2024
57043-18,5,03/05/2024,59904555f32cd55233ef6dbac052534a1034f8a8d2d3a4e6b0bd1295a7360139,12/09/2024
57044-26,2,08/28/2014,1a632612a555524e014b294f566b6332780f7a29f81db16cb385dd19cdf03067,12/09/2024
55419-94,51,05/15/2014,edc21bce1cb573735d25172b0c397acb5366edfb1ab0ef3293d4e9d86157f5c1,12/09/2024
55419-94,15,03/03/2021,33e4ab8f28c681b0c2c96cbcac33b5896f8ade1473eb9e8d0749cf1ce786e981,12/09/2024
55419-94,16,09/28/2021,81155d17f494ab16980c30727a6abcb82860f1c90d214e767971afa87735f05e,12/09/2024
57037-78,11,06/09/2015,1f60d0fa4102c63b5e8f314686c6bcfbca1da969f051509166d125371a0f8070,12/09/2024
57041-11,4,06/10/2015,ce409904bb5aa69b6a858ab88cf0cf65c01de3747dc997e61ed1d43ad2a1dadb,12/09/2024
57047-50,18,10/02/2020,41a8720ebd02883d8f3a30a715ee54a99a5b000f599ef4b766dd0fda656786e2,12/09/2024
57047-50,18,06/08/2021,35aad140297e56f2646430270c11cd3f22cd24c44a98079f038d83cf65d91aee,12/09/2024
57047-50,18,01/27/2022,38e41659e61a2ed231c116854e7102ff3a314713f326a6074fa7f255e94b7399,12/09/2024
57047-50,29,11/21/2022,ad3ec74f55585834d2ce924a5afa962a12693d639bef31ca39e4e4e1ab19bf7c,12/09/2024
57047-50,38,06/20/2023,7fca23ca4ac9c0eaf64260d38e49463558b6db3746faeff1d8cc8bb6844be049,12/09/2024
57047-50,46,08/28/2024,e1e59119a351964d171660c337bc43f64e0b0dafde3f7bf6afe52b5072ecdec2,12/09/2024
57051-28,11,06/12/2015,326d94459af0b4130af75fcdf4376149fde047fccfd8466fe8520a678894f849,12/09/2024
57045-34,6,06/10/2015,059e4a787271e9d13a609c4db581d61c0350d07b37610657883511378bfd44e5,12/09/2024
57040-12,5,06/09/2015,57d2110048744f74b7b29b945a78c690ad0bdefa53cd188366c407a582555f8e,12/09/2024
57042-82,165,10/27/2020,3caf2ddb69dabd0505c4d1f00dae1647866d8aca2eef23d2cacad0e2abb539e2,12/09/2024
57042-82,203,03/24/2021,cf71ab509c1602d0ab2c8e6b122e02b056badeb8861b6ac3f2fbf8e179076faa,12/09/2024
57042-82,307,05/26/2022,d5380cf11f42558a0aef68ad671e4537e0b1684bdf17e5c1a7919a7edea78c90,12/09/2024
57046-69,5,05/05/2015,87b029c4eb6e94081fd1156990f778278d501a73f6bcf1606da8e2377a6531b1,12/09/2024
57046-69,5,10/04/2021,edaa9216a5c218e53b5e79d28b9917d38c72a88f77b3d318fd057a4c29e5c4b7,12/09/2024
57047-05,4,06/11/2015,3a2251fe5275a01f1e1fa82c6acd5dc0460a139a288eedae255366b267b227d8,12/09/2024
57050-29,10,06/15/2015,2e17bce27fe8317a5bec0c92ccab96c1014cd72fee2c2692ce9900ce53bf94e4,12/09/2024
57050-29,16,09/24/2020,16192cc613f78b587c2ee5d39184953956ec13cfcd9a4c0f5ff811959c21dc29,12/09/2024
57050-29,16,06/03/2021,bcf72761d6b92bb6bcb1a2fd72ad6edde45ca431e6951ad44ea5e0b0aee84808,12/09/2024
57050-29,15,12/23/2021,bd64e1f1e2b41b9eda4a7273d43a363885c067220bf472a4e7a996aa5ece0841,12/09/2024
57050-29,14,07/12/2022,92d94d23942bb63dae52d8976fe84b7fc9a43a3672fa7db96e99e26f4adcf6b0,12/09/2024
57050-29,9,12/20/2023,60b44879fad1128e65a824ac49e67d6645b67fa3340f68bf7b23e1b08ca18f2a,12/09/2024
57043-81,35,06/10/2015,80f76a51b4e432b19aebaf94f0f1a88ee62f4907e4fd8ad5449ec6c511b2c14e,12/09/2024
57043-81,529,06/22/2022,1a74802a1bb85ad3c0b8d05b1c6768d1bfd7a8b31dae56d99de65e10afa3d3fb,12/09/2024
57044-71,11,06/10/2015,e185dd603f567ca09e39ece1b2bdb8206402fb2de0499c48b5b66ac4e4da6abf,12/09/2024
57044-71,13,10/28/2020,dd118cac43afdc02219736a44dd40696213d9dfd49d0238c3a576cdab9182238,12/09/2024
57044-71,14,07/06/2021,1bea4356cb6a5e36442f4d90ed3aebf57c8c27257e4412190fee4a45b077376b,12/09/2024
57044-71,14,01/27/2022,5f7536061271d993014e3028d9e58ece437a8970acbdc998312c6c7cdbea5040,12/09/2024
57046-15,11,05/26/2015,6f19930e24104910aaf6983d0fad807fa76ec39711165a751025b6e334c5d1a9,12/09/2024
57046-15,5,02/28/2023,381c2d2aedcb0ed157633a05b7e9aa5e6d051c80eb42c50dc0ad6f46e22dbb1a,12/09/2024
52961-50,50,05/07/2014,94aaaea7aecc9fac2ecbd51550f0a5c3a2ce67f1044dcc1eb657bea559b681c3,12/09/2024
52961-50,53,11/04/2014,e295eb6c1443035954ac510fca6b85dd30206c76aefc96e175ec77252abac98f,12/09/2024
52961-50,99,04/01/2015,2d8bab6ce33b43dbe302f5982cc6906146714f3224bd5ef70a950ed324bd2bea,12/09/2024
52961-50,118,02/08/2016,a5af9b3eb419dd21ec42685d5a2d27bb9a7a9867fb59fec587b0d64629b05e77,12/09/2024
52961-50,117,04/08/2016,f7627f0bdb60cbc96ed971aed07863b4fb9ae8c44a337b22a6eb4720dffb1611,12/09/2024
52961-50,184,12/09/2020,5fb6cd2a266d68faa947a50b798a0d4e9258d6c149cfb5b11dd94a9a0609d6c6,12/09/2024
52961-50,150,06/28/2021,035d3b9cee3d0d912c189b5366f9ec35e09afa54fa3139137e9411911dce1dfe,12/09/2024
56640-07,15,08/26/2014,7e61eec2d1f500e773a1bbe9002c1ef9d56d3b74caa4c3b6f62080a26687039b,12/09/2024
57039-58,4,06/09/2015,e994104defdb62adeed80e3b3a3c4fc26503cd150cba2be432b3168a79d3648a,12/09/2024
57046-33,5,06/11/2015,261a7687fdd6588a62b2ac8243cda6a9d4ea7d830ec0a5f62f01700b075877ed,12/09/2024
57046-33,7,09/05/2022,24d90ffb25c49a93841279908cf987461eb097395b2b7c141e873d6a6107ea67,12/09/2024
57046-33,10,08/09/2024,34dfd30513ffa77f6ec478cbb3aa44fc1cd87017fc94dc79510e3d635d50095d,12/09/2024
52235-47,2,12/31/2004,5ab2dcc667b382577b2a8ef47ab73d2a249d4bb033b069212730cc275f186d85,12/09/2024
52235-47,3,12/31/2006,04ec1b08c109e5cade5818e1d29e83a73f3d8573d2669334dd429c1f61ca9239,12/09/2024
52235-47,3,12/31/2007,357032212efd5d7f601c64969ce9352e99d5287cb346e33ac6b09124af279292,12/09/2024
52235-47,3,12/31/2008,b89d91c8e3281bd78839840fb7a6e574de0d90f097c8ce79714569fc6b3c8b82,12/09/2024
52235-47,3,12/31/2009,155d8252e4beecb877358a1ec3302493380a1c4c95c9dab050f5a7df8196e2af,12/09/2024
52235-47,3,12/31/2010,56afedff8b01e72667ab35a52783991ea82c20714d17b0f1b19633289476eaff,12/09/2024
52235-47,18,09/02/2014,78d65e594f8f1f2f4cabd57432c9767c571606a4143f8f44bf75df6ab4b3b599,12/09/2024
52235-47,22,11/03/2014,612197a760e92fcc8020467a9e9580f032f5e6973fd01b493b5296d4ba132fea,12/09/2024
52235-47,800,01/22/2018,f12cb67571e14367e91a8d691de2b575464f642b86d7207e512835bae6f060d5,12/09/2024
52235-47,8,02/01/2021,e45c5580a5108b436a4eb96216b55ad6cbaadf40b55664e17a0f685cdcd72fe8,12/09/2024
52235-47,8,09/06/2021,34911b4fd7236835881d474c133acdd3197159410de77cfd36226e8566118007,12/09/2024
52235-47,7,03/02/2022,fe94e5d71f7648e1f95b25ac900723c8befa32c5b94b9dbc32ca1cad4c97e81b,12/09/2024
52235-47,220,04/18/2024,471e346bf94a1447c2d0dab966b3a2b009208146800d3e8f44f447029637f368,12/09/2024
57037-96,4,08/24/2022,7f67c47671763e9c2f1641e7550d9f9aa119f388b772f1ef3ef27ebaed005dae,12/09/2024
57037-96,4,09/13/2023,117a1782c67c8644bec4a3b7233433fae87890d5d0ce63289f6cde4960efb803,12/09/2024
57042-55,11,03/18/2016,3bbef2098e118e9cd1f80f39d814f717e61cfbc2c5a5322063287db4c4447632,12/09/2024
57043-90,8,06/10/2015,1cacac234ecae5b931056d0d189d7a8b6212f350327df848bdcec860d06f051e,12/09/2024
57051-01,8,06/12/2015,bacecf870d703e001b1a43d3e9f287454f512493a3d9ee96cc3434f7f8579936,12/09/2024
57051-01,6,06/24/2022,03c25785d941aa3c15796b7703bba95b2771e2a7935293fd921e78893f741278,12/09/2024
57051-01,7,03/08/2023,0dc505be5ce875f3e8e30e7f88e82a4713bac78a798bbe9f0af169346ea30abe,12/09/2024
57046-24,8,06/11/2015,c8d285391bea2ca5f00c90a443302ea02aaa884654d78712afedf3be63891e8c,12/09/2024
57046-24,14,10/28/2020,eca700843ff8a6f3c85423fcf0d71cd1ebfe265822a5de73143359574e95a448,12/09/2024
57046-24,17,11/16/2022,deea1ce686bee380dec4279c3264ba170c824d372405e4d43b78c44629d151dd,12/09/2024
57046-24,17,06/16/2023,3900b86eeaaccb1700c38d8518d63ffaee2bd92778e9a0416c310bf1819f3f2d,12/09/2024
56617-84,17,09/20/2023,9a5da7e8ec78d2aee49c9f8a166756e302d441a1f93cd72e945065a97d384797,12/09/2024
