CompanyID,IndustrySector,IndustryGroup,IndustryCode,IsPrimary,RowID,LastUpdated
55349-74,Information Technology,Software,Educational Software,Yes,b13fdeec6e44e96dc46e5706ca3a01a98760653fbbc272d5120b1ca30296d2d6,12/09/2024
55349-74,Consumer Products and Services (B2C),Services (Non-Financial),Educational and Training Services (B2C),No,49b1f071885f52575b963788195101816b73a60ef7d4c4124047cfeb12222ca0,12/09/2024
55349-83,Consumer Products and Services (B2C),Retail,Internet Retail,No,c9a05f159d2c27d57dc126d50962d1700755ea4e435bd85f904068dd7c65c588,12/09/2024
55349-83,Information Technology,Software,Social/Platform Software,Yes,38780b3b1c38e4fc8b6fed931164112abef327c17cd03a6de3fae05cb475e3e9,12/09/2024
55349-92,Consumer Products and Services (B2C),"Restaurants, Hotels and Leisure","Other Restaurants, Hotels and Leisure",Yes,aef580e20627234f1c2829b754b7920207e54f44266a15979e262d8d27a3f014,12/09/2024
55349-92,Information Technology,Software,Application Software,No,0738a148c41fddc5b469986ba252025382668eba0ad1bc44d351b94d17afa817,12/09/2024
55350-01,Information Technology,Software,Application Software,No,5ce69b787231fa16d9d0edd46be25361308b0d3b016336acf39707c6d5922db0,12/09/2024
55350-01,Consumer Products and Services (B2C),Transportation,Automotive,Yes,5a547b9e7b7826aea915c14ed97d9b56259167d2bfd3cb1e52193a87f0d41ab6,12/09/2024
55354-96,Consumer Products and Services (B2C),Services (Non-Financial),Other Services (B2C Non-Financial),No,d001f4a9b39c9c2d12694e1e6aaa8fdffafc56840139ea7dcd0b956e1f2db65e,12/09/2024
55354-96,Consumer Products and Services (B2C),"Restaurants, Hotels and Leisure","Other Restaurants, Hotels and Leisure",Yes,e9cc79dbc563a1845c520afe99749cd8e20bbeb29a76d75cdce5a3683fa627ad,12/09/2024
55359-64,Consumer Products and Services (B2C),Retail,Internet Retail,No,0c4948b41c27c557863a78aac12fa777a5cb48498f2276a0e5485edc7c7bf672,12/09/2024
55359-64,Consumer Products and Services (B2C),Consumer Durables,Home Furnishings,Yes,1ef5d07bdb144e201244b1284a201e18d60bb3846cd830be5f189743cd9dac41,12/09/2024
55365-67,Financial Services,Other Financial Services,Other Financial Services,No,c8563b9ead55ab3d8c660de17a0086240410a8e8273534a3d7a58e92f566919e,12/09/2024
55365-67,Information Technology,Software,Application Software,No,8a3f62842abb19e0d926176a7877ab027f05746ecf61c1b2f43ce9af8b7c3115,12/09/2024
55365-67,Information Technology,Software,Financial Software,Yes,d5ee0f3a9193adc315bb0b8e2babb2a746a58f07b242d68d0842ec7dee40730a,12/09/2024
55370-44,Information Technology,Software,Entertainment Software,Yes,122c395bc0663a731c66418ea7d33d20abef15d241edce69308835e8740e33ba,12/09/2024
55370-44,Information Technology,Software,Application Software,No,812e91ce25e5afd9af2f7683f847b6fddcd1c6361de990d08abee90992dda831,12/09/2024
55407-61,Information Technology,Software,Social/Platform Software,No,1df98f0f591540027ed185af2c309abeee5fc5a6815220425f6fdbd09360f2a1,12/09/2024
55407-61,Information Technology,Software,Business/Productivity Software,Yes,b80b07253327d705b06d1c88674ad6baef8ca7d8e5e6fc5dabfcb386eb2299bf,12/09/2024
55407-61,Information Technology,Software,Application Software,No,ec3b6186273e4d30c202c961b35ac54f959f7552d39d69c5e3f827449c7a4da7,12/09/2024
55419-94,Business Products and Services (B2B),Commercial Products,Other Commercial Products,No,4a084a7e5df06083915944d24f583044418d9013451a277a012ddf8f08379ce6,12/09/2024
55419-94,Business Products and Services (B2B),Commercial Services,Security Services (B2B),Yes,82f1190a44ca399d29aff94a3e3ed32c04a26ce43dc256eeacb506a18c51bfa5,12/09/2024
55420-03,Energy,Energy Equipment,Alternative Energy Equipment,No,ab9e38d5a7035ba4c71e8d10c75ebb58557a16d53581ac1fe3bcf5c293ab6dae,12/09/2024
55420-03,Materials and Resources,Chemicals and Gases,Other Chemicals and Gases,No,9b903e26769ab6258711b36c380ef809e5014e342ec9e42945fd693a5081cd35,12/09/2024
55420-03,Materials and Resources,Chemicals and Gases,Agricultural Chemicals,Yes,34dc7efe11ba167199f7f912221ac7653ea7c8bed02b163237b267b60dc9a886,12/09/2024
55420-21,Healthcare,Pharmaceuticals and Biotechnology,Drug Discovery,Yes,3b0328520d2f1d46af8ed3b9bb6586ccf1c039a86277b5e9a2ceb5dc5b1827d9,12/09/2024
55420-21,Healthcare,Pharmaceuticals and Biotechnology,Biotechnology,No,ba0bd552eebaa09c8cbfc17b7f3106ab628eb1d17281ac5f011603aaf728a075,12/09/2024
55420-30,Financial Services,Other Financial Services,Other Financial Services,No,5e1e9dbc57e5de64f916a5f4ee6f8b5872849407695f0974223a5a06ed4fb592,12/09/2024
55420-30,Information Technology,Software,Financial Software,Yes,3394b90212e642ef68dbf3a3d4d4610bb3d0bdfa04e0afbe081a7872823c4504,12/09/2024
55420-48,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),No,05a822c70817c51e2f50cc45eec60a6eb39dde44f651855116f338ca6f7eaa5a,12/09/2024
55420-48,Information Technology,Software,Business/Productivity Software,Yes,fca5158d200cde445dbba379c26b0f58963958cff9d055367859ec7633654e63,12/09/2024
55449-73,Information Technology,Software,Business/Productivity Software,No,0e68180227c9e60e7e63493dd0d9d9505739dfe2607d072e5760b9834d07b3a1,12/09/2024
55449-73,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),Yes,e32c630d8da7175867a5c00a01e82af0e19e1075c6dceb8b5378680abc105ad2,12/09/2024
55450-36,Consumer Products and Services (B2C),"Restaurants, Hotels and Leisure",Leisure Facilities,Yes,192236891cf311119ee31473de258422f28bed6b899c1dabc7f706b47bbd5c79,12/09/2024
55531-45,Consumer Products and Services (B2C),Media,Information Services (B2C),Yes,4330ace0e40ca8a14a1e115b97d9aadca16914b189dacfd14b2478d99aa9e9c7,12/09/2024
55531-45,Consumer Products and Services (B2C),Media,Social Content,No,577b603792fad1826668d9aa067acdec0ce61a3ba272529b2c0a09c04263b992,12/09/2024
55613-62,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),No,f04acd65f0f82a7e6045d91f1fb086a7e9ff645d110e3dd54d918a43a45dd378,12/09/2024
55613-62,Information Technology,Software,Business/Productivity Software,Yes,6619cfb4201adb1006d1b23043b87cd6cd7265491c1b58112415dc91fb8fae47,12/09/2024
55613-62,Information Technology,Software,Financial Software,No,590361a0db1e18a4214448906d94b9c88ba48786d33255813ee8a7a0de9e718f,12/09/2024
55677-07,Consumer Products and Services (B2C),"Restaurants, Hotels and Leisure",Restaurants and Bars,Yes,4162935da92d1480dea7c9486dae1714e9133501510df78081c2c0e3dcb0b213,12/09/2024
55739-62,Business Products and Services (B2B),Commercial Services,Human Capital Services,No,b0127a9f01a7939e9a5ef551513b2b85243dfa9e3f6e1d13fc2b0f2d044485fc,12/09/2024
55739-62,Information Technology,Software,Business/Productivity Software,Yes,e0114e56b1cdf43de278a7b85e68ee4bd5723be9fc4d6e173455839c5d3368bd,12/09/2024
55813-24,Consumer Products and Services (B2C),Retail,Specialty Retail,No,143f2d815d8a527999e29c92a8e9df9e7eb97d290c8ba7954df31a69dee380e0,12/09/2024
55813-24,Consumer Products and Services (B2C),Apparel and Accessories,Accessories,Yes,da19c9e3a4ef96f19ac91ef150e1440a9bc3c5fc2beb2f741e3766dda4a12206,12/09/2024
55813-24,Consumer Products and Services (B2C),Consumer Non-Durables,Other Consumer Non-Durables,No,7766e48b5928cffe055ea93d8a94686f762df9864531b495575386d083d3119f,12/09/2024
55815-76,Information Technology,Software,Educational Software,No,7eaa3b6050041058e72c8627986357e62b1a26d2fe47531ec96b2713f1c0576a,12/09/2024
55815-76,Consumer Products and Services (B2C),Services (Non-Financial),Educational and Training Services (B2C),Yes,836a1faec40bf394a7cb3018c9666dc769dac0677247d9cf9d5bf66d75a2bb16,12/09/2024
55867-42,Financial Services,Insurance,Insurance Brokers,No,8069ff31a1ef1d3d36e2b755d117c8e398f33c5f2638b2fee3a99583fd388771,12/09/2024
55867-42,Financial Services,Insurance,Other Insurance,Yes,38c4bb6c93333704a6cac32c88b690851a45fe2d935af5aaf93ddd79e5ee4af4,12/09/2024
55994-32,Information Technology,Software,Business/Productivity Software,Yes,16f8c0fd993b88786d594eba2236c8536a35856c9e668aa36187ce7b68eef930,12/09/2024
55994-32,Information Technology,Software,Financial Software,No,07dfeac8636e1105e7cfea379b5a670781a37f62da9c9abc900bcf344afa8ee1,12/09/2024
55994-32,Business Products and Services (B2B),Commercial Services,"Accounting, Audit and Tax Services (B2B)",No,c24bfa8de2da8364446d7988bc6cd675c0f1fd02c4e8fda6441b0e9dedd49047,12/09/2024
55998-10,Business Products and Services (B2B),Commercial Services,Other Commercial Services,No,1dc66b0f308591e689181e39a4a45d26af721e91a12c18ffeef86428c7e4d38f,12/09/2024
55998-10,Energy,Utilities,Water Utilities,Yes,5c5b81d12480c5909cf97ba6224c99c236c9d6171373f8a13ec301200cb74236,12/09/2024
56068-39,Consumer Products and Services (B2C),"Restaurants, Hotels and Leisure","Other Restaurants, Hotels and Leisure",Yes,f1faf51e2307f8f97cbe454e93aae60cc1a1d17f0d8091cd442897af0c3ce347,12/09/2024
56068-39,Information Technology,Software,Application Software,No,0913ba4427c8c3d327173580b8400e34d79a3543df59133b908d37dd8124b1e9,12/09/2024
56068-39,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),No,74c89d57cb95ed46d988cca266247844b3a00c228085e07271006dcc32acd93b,12/09/2024
56094-04,Consumer Products and Services (B2C),Services (Non-Financial),Educational and Training Services (B2C),No,2b89e820fcb349d2721751c685384b42bf47d01a09febdbb881202cbd4856418,12/09/2024
56094-04,Information Technology,Software,Educational Software,Yes,93ca52d7423745004854c60a2e507b035b25066abf3272f1270056e9af4038bf,12/09/2024
56094-13,Information Technology,Software,Educational Software,No,8f344a1354ad01b7ad1f4d8ea5ee0911dbe758bcf7314ae331a964dfeb8c9c78,12/09/2024
56094-13,Information Technology,Software,Social/Platform Software,Yes,55424c3f17b53749a40ad99ee637867cf0725b76115896bef730e3a40c4a694e,12/09/2024
56131-12,Information Technology,Software,Social/Platform Software,Yes,41df8d9fae283c9bbbdc98822955b4242a0305372e3a00fbdde7ab0f0d3dafa1,12/09/2024
56163-79,Information Technology,Software,Business/Productivity Software,Yes,817288525ea0154599347b8b02d8f76f697b292c19a70f5e87ead54773c8bf0e,12/09/2024
56174-05,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),No,0480d0c5e868c227a8edf6aa615928c532622489e4ec483cfae5a1a3caee272e,12/09/2024
56174-05,Information Technology,Software,Entertainment Software,Yes,a072e3088f3d8e4da4f2149e03c739675183dc0a71b798def46ca3ff1497f424,12/09/2024
56174-05,Information Technology,Software,Application Software,No,213774ff6900912c54e4498e5c483b5afb7078a7e4e0ea06a8d4383610563f25,12/09/2024
56175-58,Information Technology,Software,Business/Productivity Software,No,98d536646940f4e692090c3b8256b7a69f70898764c0524f0f3d2d1c09bb037e,12/09/2024
56175-58,Information Technology,IT Services,IT Consulting and Outsourcing,Yes,98e8d8688cb546dc85f0dea710c01cf2a083a236ac74d37bf9d5b6d648271933,12/09/2024
56200-69,Consumer Products and Services (B2C),Retail,Internet Retail,Yes,8daf3db9d6ff8a72c939cd2fad9b863642e5275c5118593d572034a112093f3d,12/09/2024
56226-25,Information Technology,Software,Business/Productivity Software,No,e00b44e1d3779be9115d78618c0558761b48732f7847960a81554582634c2e1d,12/09/2024
56226-25,Information Technology,Software,Financial Software,No,2dd83cafa2bf5eb76b9db75f21ce2fc58f75c901991cb428d6af94fc013c19a1,12/09/2024
56226-25,Business Products and Services (B2B),Commercial Services,Office Services (B2B),Yes,bb4ac48c8cfb786238595b3b71cefb641d17c36063e9c3d461baaf85fcabd883,12/09/2024
56239-57,Consumer Products and Services (B2C),Services (Non-Financial),Educational and Training Services (B2C),No,898d6f06117898040195af7a9e67a960c894fff6659a107a2e39e6e3fb23a53d,12/09/2024
56239-57,Information Technology,Software,Educational Software,Yes,8a362196762a2aa1ec53867deebbb00cb3502185209ec9e267a8afd6bc0aef0d,12/09/2024
56310-40,Consumer Products and Services (B2C),Media,Information Services (B2C),No,280040539123c74a7ada60f9713551df886158d075f461423f42dcb4f9a84464,12/09/2024
56310-40,Consumer Products and Services (B2C),"Restaurants, Hotels and Leisure","Other Restaurants, Hotels and Leisure",No,c6999da969ee7091e3bf8600e8a4b9cf1c5033fc797caee4331b5d411cc73833,12/09/2024
56310-40,Information Technology,Software,Application Software,No,abc655178730ce50aafd289426b0b73aa847d6a962a008f8b8a5d50fdc737e00,12/09/2024
56310-40,Consumer Products and Services (B2C),Transportation,Automotive,Yes,97bb502e9d892520022292c843a604616f493bb7a28a5270c82aec9375f5b023,12/09/2024
56311-39,Materials and Resources,Chemicals and Gases,Other Chemicals and Gases,Yes,7de6e98eeb6b3af79fb5c186a2646b1d696a3a4378ada0aa435ff3f2d8b9fa9c,12/09/2024
56311-84,Business Products and Services (B2B),Commercial Services,Environmental Services (B2B),Yes,54cd1ea152fff59e317502cec91f1cbfc575c4bf4e1316ef7867cc10cf0b4ff3,12/09/2024
56312-11,Consumer Products and Services (B2C),Retail,General Merchandise Stores,Yes,7ed9185e9742994f414d7ebd5f0310a1532c6842f67038b87970f550151940b5,12/09/2024
56312-38,Consumer Products and Services (B2C),Media,"Movies, Music and Entertainment",Yes,85faf9d70c207f337f62934f22a09b4645ef4d75daffe8a313b64b2de2e22069,12/09/2024
56313-73,Consumer Products and Services (B2C),Media,Information Services (B2C),No,b1159abdf6b4c9281d128ea3e0073a5fb4691a6a3292b6f634dcb0b847d992ba,12/09/2024
56313-73,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),Yes,4db33d5b864c645c5e38f65a14fdf28fa30ac4714b5f0177ad6ad1b65970df6b,12/09/2024
56313-73,Consumer Products and Services (B2C),Media,Publishing,No,ba00df479b11d38e5ff5fcf127478aff35172dab78f035d86e42ae2dd9aee5e5,12/09/2024
56316-16,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),No,652a91084d1e63bfb12f8f37084d45796139ab0ddf5f3059ddf0b2077ac2ca67,12/09/2024
56316-16,Information Technology,Software,Business/Productivity Software,Yes,d2639a1a11e6ef9ec277c6c0fcb0108ba441337a78a2735f166c4554368b878f,12/09/2024
56342-71,Information Technology,Software,Social/Platform Software,No,d7f084fe4b7e1ac2d4a407679b69e3da2ec26f74ec9777cad553f3ee5805b92c,12/09/2024
56342-71,Consumer Products and Services (B2C),Retail,Internet Retail,Yes,f422fac8ad02f373a43e46eda71df2c5e16a3d19cf46e471f55976d2b661ce17,12/09/2024
56342-71,Consumer Products and Services (B2C),Apparel and Accessories,Clothing,No,bf78ce1a83d7b880f82d20d2392f8d8be4fcfd9423139baa39dd3b27b57f0d09,12/09/2024
56351-44,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),No,85bbd28086b904e36d98667be6dc4e12305b31e4c02d307bbeb42806c104a3a3,12/09/2024
56351-44,Information Technology,Software,Business/Productivity Software,Yes,908a8e58dba98300760ae2a1cd06eda7bdd26ce73a95985c7774f25066d40aac,12/09/2024
56377-54,Information Technology,Software,Social/Platform Software,Yes,6234042838275a389d453d41742751eaf25f80e75ce27c0de36eed9932abbe76,12/09/2024
56377-54,Consumer Products and Services (B2C),Retail,Internet Retail,No,b3a36a5c97da06488addca2dcfb8ae532cb985807706208fd0e101e9966ad10a,12/09/2024
56425-87,Information Technology,Software,Network Management Software,No,4e02a9d773322e296d163878cefddb1a84530fb7815e1bdb0e55d4cb2a07006e,12/09/2024
56425-87,Information Technology,Software,Business/Productivity Software,No,a7563bbdb848788d13fe7a10cd7ceedb7db303b53bc314ac7d8990361e1b0b6b,12/09/2024
56425-87,Information Technology,IT Services,IT Consulting and Outsourcing,Yes,fd6ab9b08613457b81edbb6d73ae67011f7cb1cf7db372c24bbd1f89567aa270,12/09/2024
56425-87,Information Technology,IT Services,Systems and Information Management,No,a0d5b6dcc5afdd4235d654a0a1b8dbab631f39234b6a9cbf9d2317851439aaf1,12/09/2024
56425-96,Information Technology,Software,Other Software,No,ec0a421b88cac86d1cdae7cf45ef03871cd2db7550c863bcfd025da7cf080148,12/09/2024
56425-96,Information Technology,Software,Business/Productivity Software,No,ae1209eb9b67f1607a1a411c8bc4901961cf507323117c2df23238d367421096,12/09/2024
56425-96,Business Products and Services (B2B),Commercial Services,Other Commercial Services,Yes,8fecc388616a49ab6726500f0112d02aa05df8751a5c92a9286fd11868ddb61d,12/09/2024
56450-71,Financial Services,Capital Markets/Institutions,Private Equity,Yes,c6f85c6de077249b60399707aaa542ac5b54e1bd3e457cd6cf5ac64c59ffaf58,12/09/2024
56525-86,Consumer Products and Services (B2C),Services (Non-Financial),Other Services (B2C Non-Financial),Yes,fb9fb2c574618c4a80af79937db7ae79384a7cb2d7bbe7c83ed9da6fb37e16e2,12/09/2024
56525-86,Information Technology,Software,Application Software,No,59f93a2c936157c0309dbbd1fc62bbeb3029cfb55b871b94a086a0fd8a72b3e0,12/09/2024
56555-56,Information Technology,Software,Communication Software,Yes,dbbbaeba5384e8e860d03cd9046597c2cfb8d2b3994b670d090565cc4a833a11,12/09/2024
56555-56,Information Technology,Communications and Networking,Telecommunications Service Providers,No,d52dad1ff682e9edac59834fcfb40e6dad74ff0d92ec4d6e1e919bbbcf83a083,12/09/2024
56555-56,Information Technology,Software,Application Software,No,bb25c09a76cf57b9aacc4b693f9100b46ad3874b83b8204eb08dddab3833846c,12/09/2024
56558-71,Business Products and Services (B2B),Commercial Products,Other Commercial Products,No,f469ae5898494fcad311d1cc78c197163a5d94cc02b9662f384a4c24955c1729,12/09/2024
56558-71,Business Products and Services (B2B),Commercial Products,Machinery (B2B),Yes,543780a6962c825fa6781637a1016b5e8f5682ab7e83ac09f1c7fb2bfe1cc5fe,12/09/2024
56576-80,Consumer Products and Services (B2C),Media,Information Services (B2C),No,c49d7caa9a976933f1021afd3eb157e55c34d53ccb6b971902ce045d92dee5c2,12/09/2024
56576-80,Consumer Products and Services (B2C),Services (Non-Financial),Real Estate Services (B2C),Yes,b2a94c2357296e62e2aca7f995795fddeecb5a2c54ca887b1032f9c9d901fa56,12/09/2024
56617-84,Financial Services,Capital Markets/Institutions,Private Equity,Yes,8b427077c85c528f44ca172f4e391a7d6a434c7b84eb9963b69eb14f3fc01a2e,12/09/2024
56640-07,Information Technology,Software,Social/Platform Software,Yes,3867b436f014a9ffdbd16666605ac505f40fb4fa47ba5b98f55eab62e0524df0,12/09/2024
56640-07,Consumer Products and Services (B2C),Media,Information Services (B2C),No,86765c86c4ebb7b01e8671fa4d2de844990e3cff233270784a7546cc056d90a5,12/09/2024
56745-82,Information Technology,Software,Social/Platform Software,Yes,f97c8fea45f41c063f76ed6e0abd2e19c5c7ac9bb91a2553e7eedc98778d4bb1,12/09/2024
56745-82,Consumer Products and Services (B2C),Media,"Movies, Music and Entertainment",No,4351a89428948df5966ce9370f915c29cb4487488cdd912c21b3f840fd661bd3,12/09/2024
56745-82,Financial Services,Other Financial Services,Other Financial Services,No,a7c37f479ec199d43fac38c76c7fb9269ddd387adf8afc2ac3d0362999b34a08,12/09/2024
