CompanyID,EntityType,IsPrimary,RowID,LastUpdated
57026-89,Company,Yes,70e8785e2c01f151e3961f02cc55ad78c43ec6ced5137572ac200a2fb2dc952e,12/09/2024
57027-16,Company,Yes,6fc080fc5e610d704d2976bd9a54fb5cce755759e9b9ef38dbda61176611bb81,12/09/2024
57027-61,Company,Yes,238caf6aaa5b528535581bdb0b229b133ce807b35ece95326cef0b4bc4e098d0,12/09/2024
57027-70,Company,Yes,4d37a373b83f0bbdd0ce556a9b9e81ecbbd77d80a248dfde72b0a6dfb162dbc8,12/09/2024
57027-88,Company,Yes,aaab77e100edcfbef2529a841cfce12a4d92b2f99eae4135b7b55a52db164149,12/09/2024
57027-97,Company,Yes,1325612ac75d630263853cd9353aadc4cd65df51c0958f999a72a2abfe635339,12/09/2024
57028-06,Company,Yes,59267c504733e0dae66e84326d270ae1374e4fbbb13fe894102012e3b9ac62be,12/09/2024
57028-51,Company,Yes,d3f5f5db296256c28c87d6ba92b7ebfa45ba20eae16674e3c7543e5beae71424,12/09/2024
57028-96,Company,Yes,c00cc55d15957330443488356e7bc12e2433eaf28ec7e23bb880459f2e2ef2a6,12/09/2024
57029-14,Company,Yes,7da6f86f66707c0224f8ab20943f22dc835dbb86f0906f311b4e76d2aa2e157b,12/09/2024
57029-50,Company,Yes,aa6af45cc911bd737f25ab22b726e847d47fde85b3ef320174de5d275b0bc96f,12/09/2024
57029-95,Company,Yes,a066fa61b9b9eaeeb32264af881a261bc7637b877571dd36dd51f36f7c0b5c5e,12/09/2024
57030-40,Company,Yes,36781a50abe0a7e0c8faa2c6f1de52f08a691a023de13c0a6859977b9f284927,12/09/2024
57030-58,Company,Yes,8fd73c786d06300513b9408f51180ac219e447b94a99b03936261e053573f968,12/09/2024
57030-76,Company,Yes,c9895ea088a17e469048ac7a522551362514387b13cf0d2b58398def0051fa4a,12/09/2024
57030-85,Company,Yes,dddfb31ac2d94e5f419da7b0ee041687e7458d4470284d68f6e0598231a0ea77,12/09/2024
57031-21,Company,Yes,8a6429db60c13e5724ec648fd479343654ef6d8d72f34f8db074a6441997a284,12/09/2024
57031-48,Company,Yes,bc1b6507391423be2ed23b9b8a51372fcc788a6f866ac29c9452e38c69479161,12/09/2024
57031-93,Company,Yes,9d914e8e56fac026659f99d2b69b06759dbd4ea9ea7b19777ab77aed553e2883,12/09/2024
57032-02,Company,Yes,de17a774015c78dfe3de9ee96986dbeffc4049ffdb702f91c236c321b4a21b89,12/09/2024
57032-29,Company,Yes,d5b6e23e78ef548194f1e8c893c6de419ca093e2253141913f1c470f9939eae8,12/09/2024
57032-38,Company,Yes,db6de3452392192727ae26ba28fd87d5698621114ce30ffaf7648ef4da853fcc,12/09/2024
57032-56,Company,Yes,d522e1ca410b363f4a100d2ce37680ab125bf18fbca88ab5dc4b90e9a1668f3f,12/09/2024
57032-92,Company,Yes,b99b87fc8cd2636265e6c6edcfadaea8d56ff304e7cbdcfac353ea8587769363,12/09/2024
57033-64,Company,Yes,d32010e9a1cf5e11f22341b290a5958bb085ede259982c8be2bf4f327f1d1130,12/09/2024
57034-27,Company,Yes,89b8c73d9c09e4f3a990238ec6927c97db151e8ffe7c60680bf04eb16b7a02ff,12/09/2024
57034-72,Company,Yes,b96f493eb2bbc42cd8e86020c604f5de552a86208a344da85dafd0a57935e321,12/09/2024
57034-90,Company,Yes,64831ba2c645692df4cd78105d3b5cf5d153913e685d3033ed256f0a48c73c08,12/09/2024
57035-44,Company,Yes,d4d52207ba986b5bc0ab65538d19add46065bc1bba95a2ff23d1a6bb6c88e39e,12/09/2024
57035-80,Company,Yes,50c2db51199a14ec96fdd5541c36d3196281103f1d135d6ba9139d3c2067f896,12/09/2024
57036-25,Company,Yes,e91a4601619eb6bf35753141b148c2a74e4090a2f311659a94e346955c3c0fc0,12/09/2024
57036-70,Company,Yes,e2df43509e226ce1fde5c11cc1bff58b562f0f3d730e85b50ebfcc79dfc62f8b,12/09/2024
57037-06,Company,Yes,3f7a75f511068cc112ce6f520fa5f946b7faabaeca5cc74f10bf7c6d4f7d4cba,12/09/2024
57037-42,Company,Yes,a59ab013ddd520e4ad5ade5a992f04e7ff8201b7a19272822b5c04a88d2da8b6,12/09/2024
57037-60,Company,Yes,936b11d8d07b9c041828b5b24920a258027576a7f530fb6d740acad0ec3b7100,12/09/2024
57037-78,Company,Yes,467e8ffee3e702a0adddcf1e3de79ad83e157aaeaa9773a27eb5b7e48900a0f6,12/09/2024
57037-96,Company,Yes,d58c16c5918ef761ab24d74bf4fdf0d2f3c63b740f6780e9e9db8047d4c8e19e,12/09/2024
57038-05,Company,Yes,1f4ae3c517850d244c682f645b5f9b09eebbca78049f3b2df8d92f586b70d4e0,12/09/2024
57038-14,Company,Yes,475c810ffde107d4c02860e7587c20c53f8965dd5ea45c1d8a123856f0233148,12/09/2024
57038-32,Company,Yes,6908bc39499e708e4ef22ebdcb1f600530349ffa527e2d427d7a2017eede2336,12/09/2024
57038-59,Company,Yes,a5734f84aec4c85a6341c0d07445744788b31f7e286d33dbf7c57fd2ea6a7a04,12/09/2024
57038-95,Company,Yes,26b51a9b13453499c2856485a32b7c726bbc91ab685baba41b6883b0829c9c27,12/09/2024
57039-49,Company,Yes,bf9eb1aef7189144a3a612d8615b9fc215536e6cfaab455609c8f44b7a61ec71,12/09/2024
57039-58,Company,Yes,009f076e3c2a90ad43117fdd2789bce05d9918c42ec029f961290051671f53cf,12/09/2024
57040-03,Company,Yes,bf73e970fccba9da06548c71b7a62c0e10c9578b3565d370cb27161241c6e7a2,12/09/2024
57040-12,Company,Yes,b7b40ea93ee030bc037d4758f68f4c9ad764b03d718389e037cc50b47874421c,12/09/2024
57040-21,Company,Yes,cd4eb1467157eee929180d6c677a76236bb978ce0c534bc9d7b8dace426a40d3,12/09/2024
57040-30,Company,Yes,d09ad77d70f2181ddc329e1111ad2b530d2d810be230e15803b038143089acfb,12/09/2024
57040-48,Company,Yes,4bed720329029afa9c69e2413dff896b0e24d3866acdbb163191c83c39182e88,12/09/2024
57040-66,Company,Yes,6bf5063210acbd772ecfc00463a2888c3b1a9af7d6f70b320ea8dfb47c60a53f,12/09/2024
57041-11,Company,Yes,0b7d62d2ddfabbe9cdfe06a5a817e0d5dde9e460af663d5dbc690fca135d0237,12/09/2024
57041-38,Company,Yes,6c83aa21c9e2e1f7d2fc3d4167c591cdd4d0ea10b7d4377c90ad9109abca5c4e,12/09/2024
57041-47,Company,Yes,e31b7d5b9a4f27cb73516154f5fc8494ad5eaf521848d753fb41808a92406f74,12/09/2024
57042-55,Company,Yes,10fc6cd3d3bf6e11bcbb85a295f54ebc5e8bee68e9e908bfd02ad87458458244,12/09/2024
57042-82,Company,Yes,8c88aa161b585f4749f83b3d3542011af791b9cabce87a9247856997e457082c,12/09/2024
57042-91,Company,Yes,fd0a615c5c5b8f6234802d3f2f348c3d8ab62503dc50c5f476c77abb79c4fa40,12/09/2024
57043-18,Company,Yes,47e7b4421c9de8c157690fe2971351c68d46f414055b99dfa127fe25839edf30,12/09/2024
57043-54,Company,Yes,46f553fe662fbd9b533614443e348f4fb9dc566aa2dde188c938b40fa64c40c4,12/09/2024
57043-63,Company,Yes,404eb138d28b263bd9e4e9c83068baa3afe17d5c4bceee0cac6b449d46ff4038,12/09/2024
57043-72,Company,Yes,e80c5b84045a9511815b63f0cbe9bc6df16a23276149fad94fa45cf8bcea6442,12/09/2024
57043-81,Company,Yes,5b5ee474aa597a1482357ea62866e52248a857d88a6ca030957ae7e731d8d9d6,12/09/2024
57043-90,Company,Yes,82416a5aeaf0c4ab79a8e19a63b6c613219450468c7459cb2c57d941affdb691,12/09/2024
57044-08,Company,Yes,d20862acaf0fb3ba36af61ac67884fa4d803512846436df855e4d3f9ccf3098b,12/09/2024
57044-26,Company,Yes,044d08d105531b4d320cc08fa9d1c3772bc4b6b2ed054d77f153e8dd0bca1f9f,12/09/2024
57044-62,Company,Yes,9acbea12e00fb5e81c870c3c803ef752bac0ce7f0818dcf367af206e1fb5a091,12/09/2024
57044-71,Company,Yes,a869cf6fd6d6e91c8aa6639fc032b729bff2347563f31f03a40fec1ae48fd1ba,12/09/2024
57044-98,Company,Yes,58b2cd69d7f51ae3f1996e1f884be0025a64015790036c32190a840dcf3f12e2,12/09/2024
57045-16,Company,Yes,d578f467a1f524148af1e39c6082d6ceb62ab98235de78484b03a1f21258e50d,12/09/2024
57045-34,Company,Yes,286f52b52778879df15b88f078c25e7fc9a5e69c072bd91104e14ff5328644f6,12/09/2024
57045-43,Company,Yes,8102fa72d91c73aff7a6d16dbd68d1ca74dd44cee0d87734e697e861a119a523,12/09/2024
57045-61,Company,Yes,f65a1f93b29ed3470a34bf3dcf6f60fc4ce80b483518d3ffcb5a93abd517e0c0,12/09/2024
57045-70,Company,Yes,a2ce1495b85b22c8ca40d0effab9fd51bf1dc64db6b37a7767449f7656685cc6,12/09/2024
57045-88,Company,Yes,cf1ef4cf36d515cc412946c4535267eacf89f24dd26a2140301d554cc2854cf4,12/09/2024
57045-97,Company,Yes,948581678c9956f4c7312166eccd21340f7fcb0d5bed3efb53b3c9e3e12029e7,12/09/2024
57046-15,Company,Yes,9bd37a7f6c84e792c0f24e02ba4e5ddfe27c73bc19b20fe810a800bb20d17b81,12/09/2024
57046-24,Company,Yes,620137fcd66b7713976ac21e1dd01f782d85b9666ef1e43369f1f6c305cdc059,12/09/2024
57046-33,Company,Yes,071c5635328c140573270ff529e38e26e57a9ee6011b14e465392ec91e6eeadb,12/09/2024
57046-69,Investor,No,20ce516df6c0fa7939057b300093a6028ac1ba7a10ab63b187ce032ccd01e630,12/09/2024
57046-69,Company,Yes,5aa3a978e15b7a7e3263c7b2cfbdd511f8e6a561d36ddb0ad48b5da3adf5ac36,12/09/2024
57046-78,Company,Yes,19caa74c71235ab41087f772e7da97cbc98477fe29c1f6e36e4b781dbf8421bc,12/09/2024
57047-05,Company,Yes,40af684caa4b4df2b88e86cc8e7ea5eab206520c3639f6c410501fd2d79a05b0,12/09/2024
57047-14,Company,Yes,8b6774bbe4d3c4b4e7c6c49e7d4cd292fe04696cbdd89b62d931d6c4a3f16096,12/09/2024
57047-50,Company,Yes,b5666e68226c831e236c883b94c68a0aaad0b696a3bb7d25f7e559d720b3e467,12/09/2024
57048-22,Company,Yes,c9c33423d6a0644c9a0972b4e82f85941f9c333d34b398aa378b1c2b6bbddc1b,12/09/2024
57048-40,Company,Yes,550e8b116fde185bd8e431770a0d32d320b0ccfafab83093e1f8e09cf0f4af6b,12/09/2024
57048-67,Company,Yes,891069b0f1a6bd685f527ecfe38158622ea6616d5659eb68f25c8e58da0a696a,12/09/2024
57049-39,Company,Yes,3aa762fdf598fdae87dab836a1a73e99b922fa4205c9ee5e8b76cc268976843d,12/09/2024
57049-48,Company,Yes,1dbb7b1f5f89bafbad8848dee782436a8a30f51235b3104f3096c0081924f97a,12/09/2024
57049-84,Company,Yes,b908a7593ffdacc8b1a6543e330e3a84b58e4277f875af7a16546760665a4bee,12/09/2024
57049-93,Company,Yes,71967a048de988b4285e66661aee07b35dd5d71a35c65bc987dafceddcba390b,12/09/2024
57050-29,Company,Yes,3bf6bbe703948a512c38344cde9d985becbae4e378deb865e035d9355e9f948e,12/09/2024
57051-01,Company,Yes,8735738d69aeecc25f061d626780b0416ae8ed782713daee2bff9cda01bd90de,12/09/2024
57051-28,Company,Yes,e03f311c7254662cf3b18268f90d484bf356819252e08d35feed057f606881f0,12/09/2024
57051-46,Company,Yes,ea2aa72d12df9242eeb97f38961d7d2722b32ca98e1feadf1813d46079af2a6d,12/09/2024
57051-64,Company,Yes,82d68a8ef4cc979bd1d48a260595902fd1d6c1f907fa079067fd0f2ee743659e,12/09/2024
57051-73,Company,Yes,a96c7cf2272d7c469ce37a0059d7959ef5d90c30b257ab17c574d7fa2733e18b,12/09/2024
57052-36,Company,Yes,f36f050437ce70bc4a57aec0c20ece33e0be6c7723d1246224ec9d21584d5e0f,12/09/2024
57052-54,Company,Yes,08d5fe2a687ef808a19a1fe852e265ca7a9cd7f91e4ad82a0cb2e8f04d7527e7,12/09/2024
57125-26,Company,Yes,24acd15a4bd37e2c9ee6f58af260a2b952de64c073e23d6405f50fd5bee811ef,12/09/2024
57259-18,Company,Yes,aab933fdf8b15754aec216d9a035b2a6301fa36cdb2fa6868c392a9b6f7a498b,12/09/2024
57259-72,Investor,No,c6d2e3055e6cf70c0a308c0787ef4ff4a65e7ffba38bb295842b2943a33badf4,12/09/2024
57259-72,Company,Yes,0d9bd871e7d21d68d2877829cc8ba23bf890bf7fbe467119aeec5b8945943835,12/09/2024
57260-35,Company,Yes,0dbf8a65e6d1a5b568f3a8fcf89c5124f02a2f62d2335fb8d12d99a9b2f8f444,12/09/2024
57260-62,Company,Yes,54993167d71a029455a76882948b43a79fa5c7d0c2c10ee91a5c1e4141862dc2,12/09/2024
57260-89,Company,Yes,93e62798f0742907d58f51b39863f71df3166a2b5a9419fa76f04bfb7e5d0040,12/09/2024
57261-16,Company,Yes,e544ba0fac2c87434a82c869b9ba806719a92d969a3dd8b301d727427ac8930c,12/09/2024
57261-43,Company,Yes,e329061f13a7b21ba358700fefa6ffb55368f6d0cfe8507407d0f7b2db461324,12/09/2024
57261-79,Company,Yes,b4969345adc7ebd8ef30faa6d6d2048a9c13c70ee7430f294d1a62209d35f28b,12/09/2024
57262-06,Company,Yes,25050b50a6e79e9be66963924f0842076e3b6b3040310429b15599e0560a1aab,12/09/2024
57262-24,Company,Yes,de0b933d27bab26147ccc2f6d150c3eef64793bae455d8b26ef3d464604b605a,12/09/2024
57262-96,Company,Yes,fcbc4a083ecae913c351cc79773c8a91796baecbfabd28a914cce740512197f8,12/09/2024
57263-77,Company,Yes,ff72d3efa10f1194540b24e5686de33262030587896f827a7574dead57933688,12/09/2024
57263-86,Company,Yes,800da76349b515ae1bd963c30bca0fb18e90795cef43299785c84371b413681f,12/09/2024
57264-94,Company,Yes,661c99cc01ada9f8bb6fb013c36cbc8b0a7f4a1f15f30fa3d1d5f5457c17a6b3,12/09/2024
57265-30,Company,Yes,f75dcfd1cda36fb2722a614f04c4f968bcb4046cdf06c5d6ccf34e215354a536,12/09/2024
57265-57,Company,Yes,0114487d9e262a2fc2c1dc6a662b34cd0fa4cc5c12e05f018b4d8f315bacd54c,12/09/2024
57396-07,Investor,No,9d6539e0a198ab31055adea756ffb5c372efc790e940a13c2790a9b4069af04f,12/09/2024
57396-07,Company,Yes,fb0ecefea35301d806fbce6bf2caccaf31bbcc80be2f7c71440741b5a9fe0fbe,12/09/2024
57423-79,Company,Yes,963070c89030adbdccb50ce264ca107a89fc6990e72f466bed3f8652f1a33a22,12/09/2024
57424-69,Company,Yes,5684a4fb64cfbcf867eb7009b7375cf99260e193c1495c0c973ec497d5200a11,12/09/2024
57596-95,Company,Yes,c15e72f3f71dd4f4f233b56cfe9c93b60b47880f97a6329cf10dbbe57d6d73ef,12/09/2024
57651-04,Investor,No,3c0d6d301f6530b4d4803a41696172bfd02bebb55e4edae37a7e636b954f4b74,12/09/2024
57651-04,Company,Yes,e45a8d490cc0b3343ed9400fb099061cdcc0ad93224fc9d47e901762e4acf2f1,12/09/2024
57702-43,Investor,No,0d40fb9522db597325ac985d1a59a8cc79a97883c9fa5c94cc84292f6e978f56,12/09/2024
57702-43,Company,Yes,8de41eb90e5ef96de3c615f74a65fa5342df49247dc0085a61b521dc568f6b55,12/09/2024
57702-61,Investor,No,12b369ce2ad108ff42f7b2a9ee5aadbe1925a901ca1da8de82a756030b58298b,12/09/2024
57702-61,Company,Yes,8da603b3d8fdd18e32c7a41ca1d59e8b8f1e178bba745a0d07837db5a3d03ae2,12/09/2024
57783-43,Company,Yes,fe942ff26d23eae929dba13cc77586c073d3b0d54ce932165dae0918931ffcaf,12/09/2024
57845-98,Company,Yes,e61d98079e608bdbc7e0a4e1b23bd4a98d8b507d00d8d1a21819fe7aa7ce16d4,12/09/2024
57848-95,Company,Yes,cfb986c58d1d743920ba2f69c6e8d53e58399fa0c48fb139881bc9613ea8a726,12/09/2024
57881-98,Company,Yes,9019ac1c679c95a7f383ff2cc2cb82efac550a4fce9156864458de63295a6679,12/09/2024
57902-59,Company,Yes,8f7f49ebe6589d76d7b45e17ea57923ce7fb7b4cef30685671688356bd08e843,12/09/2024
57936-16,Company,Yes,dee9305f3e34be79cbd05eeee85f338279a21413a7937c8afa1625ceedd3f589,12/09/2024
58064-68,Company,Yes,335bcc08afa25f1f7c6ae7b6d6bbeccf46e4a08b6b7a08c14a89d995ceff8a59,12/09/2024
58075-84,Company,Yes,8176a58f1348613ebe20257f69a3d0850014f21810c6567f94e41441e212558a,12/09/2024
58105-45,Company,Yes,ed09bce3caf4c41bf5be5896be1857aa16ad3a68129c5b9b47ad5349f5a04dd6,12/09/2024
58116-25,Company,Yes,914b9473ed455a527f17831b0b80a168f8601b48a7191c96cc695c48989840cf,12/09/2024
58116-34,Company,Yes,9c298b17579e548944a29571705ac2a96161b531b87cdcda9d6c32423a2470dd,12/09/2024
58183-39,Company,Yes,d872c3f2a7297f74097aecdaa0e732314f5c67fa8f0a289653426a2e4a8b09e7,12/09/2024
58297-87,Company,Yes,1882e75ddcb008ff6cc55236fc26bcbe4e5e8cd88ac020450e73f1d3196aa561,12/09/2024
58420-09,Investor,No,f5e3074191d7e6a863e8e77ac117864f199f691cfcee9a53476724f208079fae,12/09/2024
58420-09,Company,Yes,b81da0f3dea08407b6ac0a84fb7818f2b3869994400c3904f81e2ed95d88c950,12/09/2024
58423-24,Investor,No,e1defddb034c97f21aa6d59362adb023d7cabc0f28efd2453d1988c5fa5d661d,12/09/2024
58423-24,Company,Yes,e176ffbf91be045e67c9b02a87820d079ad825b365a8175eb33d1ba6c3e9d4d2,12/09/2024
58435-48,Company,Yes,7a03d3c7abec7b8749d5ee638efdce16ebdc5e0377949368ae37e4c5d25fd28f,12/09/2024
58442-59,Company,Yes,abd21efc5ff9020b2b2e6bbd900af8a1fbb197f33c7dc8c580c42b9482a0c178,12/09/2024
58442-77,Company,Yes,1dabe826630e680cf7b5c2d673737e434e1f01d9e553c8fcceeab2b4f7afbab1,12/09/2024
58443-40,Investor,No,2f671fa8c9be458f59ed20f62db53184877c86825a1960095bf87a801abd52d0,12/09/2024
58443-40,Company,Yes,4b9a4a23d48d8eeab7b144e2fbcfcdb013edaac38dd7cbc7ac5a900539a5a4ad,12/09/2024
58444-12,Company,Yes,bd8db00364b39349ed4dcd4073266dff4b627de62ef25d701b28998db3a10247,12/09/2024
58481-56,Company,Yes,a209d8e81e2d3548fb9923a8fd904a6b4ed0db8b9fd40cb5ab044a93cdc07a07,12/09/2024
58512-70,Investor,No,6d34ecb3a1dc6775dce02d12f1df1657cbdbc8d302acd4c0e93158edccdaa03e,12/09/2024
58512-70,Company,Yes,40faa68f08bb4c84d2dbbdb7a8755c74583ee9ddedc72fabcfc89fb86146ce31,12/09/2024
58570-30,Company,Yes,80793292f35e47bb73ae0b70af98fe2b0533a8ca35db472e45e812d6ec5a8878,12/09/2024
58660-75,Company,Yes,24c1adb6fb361b51b2f3df9baa36b3b866f13832e75b4381e22488cc04369e2f,12/09/2024
58668-58,Company,Yes,7b371773397502ffa6aa3ee74d788593a41a149d5c91f127f10c1c3f90f1038d,12/09/2024
58769-11,Company,Yes,9b316a8b87e5ec6c2f3555b70f9359bf4cc9511ff8314766c0f8ced08566ad83,12/09/2024
58803-49,Investor,No,1396d375301ba85764aa23de49b95524fbb93c37721b210de5ff8fb3767e503c,12/09/2024
58803-49,Company,Yes,db9ccea8feff80fb0c84d9bab050111203c53eddcb2b2d677334a95584352f94,12/09/2024
58821-22,Company,Yes,41459d72b33577e770e7e3c6171a9e921e08584f8f65f2082dcc36bcba7ece1d,12/09/2024
59052-52,Company,Yes,29fc08cd5350e5cd825520843375279656920dfd1081c458980dd085a711962f,12/09/2024
59052-61,Company,Yes,0f83f04605517da89d671a98126bda97eeb9ad246bc708110827c817569877ff,12/09/2024
59052-70,Company,Yes,275e44609bc9f0d010697d2084e90f63a0661921deb99b47c60bf6ffe9d3b737,12/09/2024
59052-79,Investor,No,04633c90d51c33ef80bd3dcd9e6cc3682277f0f61382ddaa3656b4b4418988f8,12/09/2024
59052-79,Company,Yes,ff9eb5087edcf30f5a38c5ec71c405ae93cf1c967aeaf73b9f3e3004c8b012b1,12/09/2024
59052-88,Company,Yes,cfbac5cd55e63e01200de9b883355456d9b4632388dfcc4579c76ee8563158ef,12/09/2024
59052-97,Investor,No,0ba7ded50bbf7b94efa89172bcf88bdecc3f2879f058861a684355368c3820c6,12/09/2024
59052-97,Company,Yes,9c5dfeb50d7b96a6ced26f4f6d95b41b132f3bbeb36b5c40012712a2e88a2d8f,12/09/2024
59053-06,Company,Yes,221f128349b093fb4815f8f6bb71a5c0235e8fdc70b67ca9150feee948ccddf6,12/09/2024
59186-98,Company,Yes,4ee0b19342b53031802fef77018d3b8cbca1abc414e62507d253a937d1d7367f,12/09/2024
59221-72,Investor,No,69405bc359c95445d090335f541a9d9c783530071e838177cd0cefd6622fa139,12/09/2024
59221-72,Company,Yes,898754562813e70b9a4e7370914953fa3c2b4857cddab2295ac5016281081e33,12/09/2024
59222-44,Company,Yes,aab9c188a6b81ab28f0b71e72ff26a5db21ed557479c49882dcdc3c1af25c328,12/09/2024
59434-48,Company,Yes,fa4c1fca1f514458b658fd7596aae134c19acddd4224d4fb94e0f3394ee0f415,12/09/2024
59911-75,Company,Yes,a7d6c04c1c42f5ae48d1bc22dc2863d5bb03f71d2764ae99dcead211573110a9,12/09/2024
59974-48,Company,Yes,985f8fded58a78d9d92a02eb4d873dd4cb263cf1264139af377a808e114fef13,12/09/2024
60078-79,Company,Yes,aade5d17970d361ea0779c2fe0e7137e57c6d65ea316c1956859c5cf7646ef14,12/09/2024
60118-03,Company,Yes,76169cc4e8bb3b3402f5c9f8198d2a5bee09b340666934eee9860a34c9f3f915,12/09/2024
60161-86,Company,Yes,65b65002a6b41312241980c358bef9f1d4e241de900d57fe025e30649c89ca8f,12/09/2024
60164-83,Company,Yes,f046889965f82f74c38ed0252f390f258fe6d556293ea68f4303ec8250d8d6e1,12/09/2024
60198-85,Company,Yes,883ce4f10eb1229ea5c7f8ee907a8b8db7b50e373552dc91a58c1ccc099273b2,12/09/2024
60316-57,Company,Yes,690fceaf52344705fa2321ac4b1fffaab8e719fe4cafc29c0eea6ef172f4c451,12/09/2024
60316-66,Company,Yes,6cced55f3b4d88b7865cd6ea6abcd1c4f7f96b7f2299198715f38398c8422826,12/09/2024
60316-84,Investor,No,b73bc6379f7c617ce16e5dbbd4764c0c3545ef0e24a79790353ab04b6299cefb,12/09/2024
60316-84,Company,Yes,640bb9aa5efdd829508f6bf5ccad7823609974b99ae8387c8a643b396be2cf97,12/09/2024
60316-93,Investor,No,e624c296ced5b03a64780c19a7b73e08dc7edb9dcd757fa7058ddaebeaa475f2,12/09/2024
60316-93,Company,Yes,92e14aed6d8f2bfa580668f69130994a4329058ad7d2028614ee17fc48fa7f77,12/09/2024
60339-88,Company,Yes,26e5978535f15b966903ffbc3c5ab2baa5f6f0bd056407f0bb4fb65542ee8142,12/09/2024
60455-08,Investor,No,d11d4894340ffe42eba311385be0706eb5835f2c5262f71133a59fb739072c88,12/09/2024
60455-08,Company,Yes,7f11bceeea851e433b9c60274cb18ceff52b8befc5a2c6692ee052b26ed8b643,12/09/2024
60497-29,Company,Yes,8c6d6e06c46338601d0425d9b5c4ac9b0f487db4933bebb2dad89feb5c6e69dc,12/09/2024
60515-83,Company,Yes,8b612af9b7c0e98330257a444c38c854477cd805e2689a71fe78c361c9be0f18,12/09/2024
60650-29,Company,Yes,7d8e3bb62c284a7113bc3a9d69f46460a102b86134147f6e64877ddc05cdd414,12/09/2024
60662-89,Company,Yes,b9017d5f639ec257357bc3be5e443082f4869e2ab69c871ed22b476a3bdaacf8,12/09/2024
60680-89,Company,Yes,79a9cd948e9f0062e1005c19a2a8efd39826cd98ece6796c8c1471b50ce39bd2,12/09/2024
60686-29,Company,Yes,0f73eb6fa292dac6a84edc12137604ad7d4eaed70c21eea15c8c9c88b7102b2a,12/09/2024
60771-07,Investor,No,9a4a813144e335096462be3ea7454ba3836036a0276f7db8d86fe95d110bb193,12/09/2024
60771-07,Service Provider,No,6edce5996b5fc5740f26316231fca4e77ea7a3010bfdc4c4330bb6cb28575b8c,12/09/2024
60771-07,Company,Yes,4a69dfa5a6cb5407e222bc5540581773a42b20a969e5f6616cbe5443e78f1479,12/09/2024
60796-63,Company,Yes,108d847dbc2c5210fe5df08a1cc3e35548bd7362c172ec64a97ce4f1f7d59674,12/09/2024
60798-88,Company,Yes,0089b074d7523c0ecaac6256746ff2c21814309cc2db1f99b360cac04631f801,12/14/2024
60890-23,Company,Yes,696568887f61706c4fbadb628a85940fab9b1d929eba1123aab82efff7a6242a,12/09/2024
60921-28,Investor,No,0794b9e36d5ce090e79e57d41912baf43a1f4a2b067487126a5ca6ad580dbedf,12/09/2024
60921-28,Company,Yes,90c8d1296958ffcdd3f22b3e7c253fc6145fbdd77fb9056c46ba45c7e217c9e2,12/09/2024
60940-09,Company,Yes,5c74a45e808e76b22a34201203db825b30fb39631b1a43003958c3731c2874da,12/09/2024
60971-32,Investor,No,d54b6e6f8257f08ebcfa078447ce5455bece2ca365176aad4101d401a14146d5,12/09/2024
60971-32,Service Provider,No,06bf68f5f828fc369ea00ec9cfadb85036957b61b935d1ad007b41a33429093c,12/09/2024
60971-32,Company,Yes,3c9af1b398c550562f0c86f59dc9a57c47ee5cab71f5f3ffc7b64d322cf45e4d,12/09/2024
61006-33,Company,Yes,f651e8202a054958a93bcc127473d8bae459c93f2b03cc1773f3ad3bdb75fdf2,12/09/2024
61007-14,Company,Yes,fd5f8d1867cbdcb4cc715db03211386131cc85ebf4c749e1300d00cb551bca51,12/09/2024
61010-02,Investor,No,6888fbee4a6924f80609f7c23deb5cf64048bbae093ad7613fc2de0ecce1f5a6,12/09/2024
61010-02,Company,Yes,2e85f4b40b20e0cd226a459eaa03e0f3ea6280baa1ab8089075373cc8eb7960d,12/09/2024
61076-26,Company,Yes,ee2328b04e13e5e94c84cd9ee9f70a4963ac0d641917d9c0c95cf2662ae731ef,12/09/2024
61076-44,Company,Yes,be7852360554c3c28d4daf7968e049d99d2fa3d54b753ecfd0817ca09b61481c,12/09/2024
61076-53,Company,Yes,2e70dd1ae9242e2d9a79230cfed95a52b6dbcdaeda8e05e19dda5c21637113ff,12/09/2024
61076-80,Company,Yes,5dea7274517ecceb525083126f9efb938aef5452a26b007f6696cafe2c27e5f1,12/09/2024
61076-89,Investor,No,dffbe861ad47b3b7a0702090a295490bbf5b81577c03684017f43b70f196c1bd,12/09/2024
61076-89,Company,Yes,10a7ae797ce1f9dd33f5205d733a8249cb3729fd032082bbcce3da69f3683d36,12/09/2024
61077-07,Investor,No,813a89ddad14c79ea1ce026916a7262c7b4b5ca3b9d0a52aae30e1e4a0aa46df,12/09/2024
61077-07,Company,Yes,12852b1d0da9dfc5b016bdd364cff7df1618a5f3ecc1b42b7533d347b77b72a0,12/09/2024
61077-16,Company,Yes,13d5dee9ef2cc1756a38eb8c53610f06c1368ff7d405c5bdc82e33fcb2edb36d,12/09/2024
61077-52,Investor,No,0c731717939e14dc542f0362bf414bdf387263813e4dc34b86c001abcfd52628,12/09/2024
61077-52,Company,Yes,8f16733d42d29e1a8da3688d042cad5b859df1a4ad1cfddd6fc0925092584075,12/09/2024
61077-61,Company,Yes,a43fa946e7d9f485ae2c4ff8a62d9d946aa545bb3bde9d23f295ca45a113a6ac,12/09/2024
61077-79,Company,Yes,71743d8d8efeb4ae81d088d0a792193c3e99caff8cb580e35db627cc9880403c,12/09/2024
