FundID,LimitedPartnerID,LimitedPartnerName,LimitedPartnerType,CommitmentStatus,Commitment,CommitmentDate,CommitmentType,Comments,RowID,LastUpdated
12679-84F,10842-76,Highbridge Capital Management,Direct Investment,Current,,12/31/2011,Original,,d94a655ffbc04abfee29bbb3f222fdb98a9adc642ece8cc5ac8311d9138b65b7,12/09/2024
13945-15F,10846-99,Kentucky Public Pensions Authority,Public Pension Fund,Current,34.50,09/15/2014,Original,,088fb93dec7d8d089d182120819cf95b5da03b49c684092690e71a6db9eea5c3,12/09/2024
14146-39F,10849-06,CPP Investments,Public Pension Fund,Current,150.00,11/04/2014,Original,,55725be8c0d1d3fb817c73e2ab8efd422d6ab91a17df73f5184349ace5aab1b3,12/09/2024
14146-39F,10849-06,CPP Investments,Public Pension Fund,Current,,11/04/2014,Secondary,,1f83b7be68cc4f6c177511d79a4fde6fd12347f4e57c9532e8b82b31d79fdb07,12/09/2024
15185-89F,10849-06,CPP Investments,Public Pension Fund,Current,225.00,07/31/2015,Original,,ad921b07b3760fed7d3179383ebf09cbea5a98e639794b355ebd9c67e734900b,12/09/2024
15185-89F,10849-06,CPP Investments,Public Pension Fund,Current,,07/31/2015,Secondary,,194d27361b9927d91841e1fd82a31a704942a57d20c83debcd86c63c4dbb8ca2,12/09/2024
16403-68F,10849-06,CPP Investments,Public Pension Fund,Current,150.00,03/26/2020,Original,,76cb75ab5b06288f0a752aff4a6906d70d281e9cbdd4b6a1643618404eaadcbe,12/09/2024
16403-68F,10849-06,CPP Investments,Public Pension Fund,Current,,03/26/2020,Secondary,,d5292ac6e761d1674fbd2ae4a7db585cb75ab73df2df184b9ba65076bd3bbce4,12/09/2024
16740-73F,10849-06,CPP Investments,Public Pension Fund,Former,100.00,12/31/2018,Original,,a959571626c7c167cae461e6d80308852d1b2c527cbdc5fa54696abb5e90b764,12/09/2024
17699-05F,10849-06,CPP Investments,Public Pension Fund,Former,10.00,10/15/2020,Original,,9ac0d6f1b56c1d526e14cad9d96f15a286badfa392cd6d6851ae83c2c6749994,12/09/2024
16100-47F,10861-39,SEI Investments,Wealth Management Firm,Current,,10/02/2017,Original,,09e4cc39122e6fca1b8140dfe25a6b5ab0c717071a6c520f2c5c6268f62c61be,12/13/2024
16239-97F,10861-39,SEI Investments,Wealth Management Firm,Current,,06/21/2019,Original,,7e885c6242f0259b1c869b4454df4c8db21970721cc43bb8f8b5ba95f0972561,12/09/2024
16367-32F,10861-39,SEI Investments,Wealth Management Firm,Current,,06/19/2018,Original,,60a9059edd153af1b4ddd3f4f3edf6edfa0bfdd8ad380fca9b2a731abd9c8734,12/13/2024
18088-66F,10861-39,SEI Investments,Wealth Management Firm,Current,,11/10/2021,Original,,a1d62be52989d569e4d866d1cbfa7f259c0f09ef9adb16b2e34a9b51be87f640,12/09/2024
11030-23F,10877-86,StepStone Group,Fund of Funds,Current,,01/01/2006,Secondary,,411f52943772bc8151890ce5a1dfa9761f2a4dc8729c674eb28ff31defc70bf0,12/09/2024
18088-66F,10877-86,StepStone Group,Fund of Funds,Current,45.00,11/10/2021,Original,,650b74b66de33ce9db7c0b9ad4357df0947577c6fa20848858e5144fd97ef651,12/09/2024
20751-22F,10877-86,StepStone Group,Fund of Funds,Current,,06/27/2022,Original,,c9e66761ec13e143abe078a52f7cb9f56cfb4f7dff4e3b9c37a4a50d62ddf324,12/09/2024
16839-64F,10879-57,Public Sector Pension Investment Board,Public Pension Fund,Current,,12/03/2019,Original,,d5f9c98b45974f474769fce07f15b8850cc1a5acf872ba43f7d56975a2cdc4b9,12/09/2024
11087-29F,10894-78,New York State Common Retirement Fund,Public Pension Fund,Current,7.85,12/01/1999,Original,,ed10e63a4e93e2f65a5bc823e9d37708ad6923b811e1279874d1690191b6ba75,12/09/2024
11117-62F,10894-78,New York State Common Retirement Fund,Public Pension Fund,Current,,05/01/2001,Original,,601c1d33a7c42d56caa22126a5ba23b1b5e1fc6da63ca4d9232e5f2692618291,12/09/2024
11190-16F,10894-78,New York State Common Retirement Fund,Public Pension Fund,Current,15.00,12/31/2001,Original,,330a8f8e68c79bce98c567a3e66a2c2a69e2c01201e6a17e1e128bb0decb0c08,12/09/2024
11597-59F,10894-78,New York State Common Retirement Fund,Public Pension Fund,Current,25.00,11/27/2007,Original,,ec55af58e1472a90de32a0fabd74056c557a3d24706b401cc70e5a1abc246fdd,12/09/2024
13215-79F,10894-78,New York State Common Retirement Fund,Public Pension Fund,Current,7.90,03/01/2009,Original,,da107eaf4a07605523382e5922afea05241764ee6159a7d139e564312d2d5eb4,12/09/2024
15665-23F,10894-78,New York State Common Retirement Fund,Public Pension Fund,Former,15.00,11/27/2017,Original,,d17bc13c41b5ffe82e6e3b99daf6351475ed425c62296eaf4b843fcbac8ab3eb,12/09/2024
15720-85F,10894-78,New York State Common Retirement Fund,Public Pension Fund,Current,150.00,10/04/2017,Original,,d71d74a167882ae209d3cd9313d22d07e4acf97e770c708673acbc239cf8fc4d,12/09/2024
16602-76F,10894-78,New York State Common Retirement Fund,Public Pension Fund,Former,5.00,05/20/2019,Original,,964779c15e635f907071434bf1470b60de2b99d627f0e780b0bd2e34b25bbcb7,12/09/2024
18355-06F,10894-78,New York State Common Retirement Fund,Public Pension Fund,Current,30.00,02/24/2021,Original,,6e0a7577dcc29f2128d9dce50bba670a7fe431596195d841a3f5548afc77f501,12/09/2024
21266-74F,10894-78,New York State Common Retirement Fund,Public Pension Fund,Current,5.00,01/01/2022,Original,,289dc55e9c0b54f49c1f5064b10bd80fd14de8454f3093735ce496de468c17f5,12/09/2024
16805-44F,10905-04,Eight Roads,Private Investment Fund,Current,,12/31/2019,Original,,d74fd9c52c0c373c9af9fb08786d172e955d1672c4099be9397ec7b58ff41a49,12/09/2024
21480-67F,10959-94,Financial Technology Partners,Investment Advisor,Current,,,Original,,6b06f4c87012c3cd42c7a1198e6c229fc7b896f23f0dee00e1dc44372e29bdb8,12/09/2024
11190-16F,11001-52,Wilshire Associates,Fund of Funds,Current,,12/31/2001,Original,,e5b4cb449009d5f3be42926010cc991283ad0302559b501d385096fb606e1bf3,12/09/2024
11597-59F,11001-52,Wilshire Associates,Fund of Funds,Current,,11/27/2007,Original,,8906e9165dc8f46c77a68b0bbde1e61fa586a8f6660a854e1b09f06c05d6557d,12/09/2024
15154-75F,11013-76,Axon Partners Group,Private Investment Fund,Current,,12/31/2015,Original,,b05c05494532dd89479ccff777e709b80de3eff6c63e520584891b12ca11ec42,12/09/2024
15597-10F,11013-76,Axon Partners Group,Private Investment Fund,Current,,12/31/2016,Original,,815d4d36a8bc41396450d24f84abcfbc199e9dba2bcc2d487c17671cb00fcd19,12/09/2024
11030-23F,11018-53,Fairview Capital Partners,Fund of Funds,Current,,01/01/2006,Original,,f7ca1a559f9bfb1e9258595c7134253545cc2021ad2d350f87c592435a2a4c83,12/09/2024
11087-29F,11018-53,Fairview Capital Partners,Fund of Funds,Current,8.00,12/01/1999,Original,,190655bdee5cafbc6c6489203b6daf3d033a4ebc04663aaede0b6c032b579e9d,12/09/2024
11117-62F,11018-53,Fairview Capital Partners,Fund of Funds,Current,10.00,05/01/2001,Original,,001e062156c3c45299bc2aaa2b8ab331fe3b2a5ccdb25269d9c2ede9aa40c517,12/09/2024
11190-16F,11018-53,Fairview Capital Partners,Fund of Funds,Current,40.00,12/31/2001,Original,,3d17fa46dad7745f83cedebb72321d513a7f54a376940f5898ef1098a4a43777,12/09/2024
11597-59F,11018-53,Fairview Capital Partners,Fund of Funds,Current,25.00,11/27/2007,Original,,4d48a93e545db58bc9faf29ebc054a0a74ea58101242b08eca27f36386999fc6,12/09/2024
16893-64F,11018-53,Fairview Capital Partners,Fund of Funds,Current,,05/17/2021,Original,,d57365e608a1c6924944907f20c3e376f8c3f9f17569b50532f1b78a14d06f43,12/09/2024
20751-22F,11018-53,Fairview Capital Partners,Fund of Funds,Current,,06/27/2022,Original,,5d43f641204020dd5cc885449f3d4b6dfdb22201c724f1a6e1ca012f40fa2d3b,12/09/2024
16332-94F,11026-45,Microsoft,Corporation,Current,,12/31/2019,Original,,445013d014b4abb93936faa364f2491df799bb143bbd3d86a8bedde8a32e825e,12/09/2024
17624-17F,11026-45,Microsoft,Corporation,Current,,12/13/2021,Original,,fc34e33f2cfd25786b0feb93116803fe5f446945158ab8cbebc53d6b00626082,12/09/2024
14577-22F,11037-43,BPEA Private Equity,Fund of Funds,Current,,12/28/2015,Original,,846af0705ec8ad367459ed0e97d933642699cf94df9ce316b8c7237256b1b9dc,12/09/2024
19924-84F,11058-13,Dick's Sporting Goods,Corporation,Current,,01/01/2022,Original,,976b15dc3b5978dbdad14f54cb2916c25d98b1ddbcf15601bf68916508308fdc,12/09/2024
11030-23F,11079-46,California Public Employees' Retirement System,Public Pension Fund,Current,2.50,01/05/2006,Original,,6492f2e8e329f068ad3198d93b4ec80d2b585eb6da809c1dfcf969900d80d981,12/09/2024
11032-12F,11079-46,California Public Employees' Retirement System,Public Pension Fund,Current,20.00,01/05/2001,Original,,b0552f93368b4cf2e0bf1665434acd008ad5dcba4db913c0e9126d19e165373f,12/10/2024
11032-30F,11079-46,California Public Employees' Retirement System,Public Pension Fund,Current,5.00,01/05/2006,Original,,3543d51e4aab5ce0d13f9523f3d8bc6b808912c18d7db264325dd09e7d0ddc43,12/09/2024
11144-89F,11079-46,California Public Employees' Retirement System,Public Pension Fund,Current,40.00,01/05/2000,Original,,a88efee96e7f6afeb4080e9290f3a31f13617e22dd7f6602b352a9feb90ef0a7,12/09/2024
11190-16F,11079-46,California Public Employees' Retirement System,Public Pension Fund,Former,15.00,01/05/2001,Original,,5246142242f1ff8adf926d4d0d20614290be214d54cda0b479dc972c3ab3ede3,12/09/2024
11628-64F,11079-46,California Public Employees' Retirement System,Public Pension Fund,Former,19.80,01/08/2008,Original,,a56e20c819e42c2ba72fef43a172c4fa9692b92ea276b1b180403332ade553c4,12/09/2024
12040-75F,11079-46,California Public Employees' Retirement System,Public Pension Fund,Former,150.00,04/14/2011,Original,,eb886e4cc8bf85e8e6985269f60de6950deaf5c1451de8f47117924e941234ab,12/09/2024
12567-34F,11079-46,California Public Employees' Retirement System,Public Pension Fund,Current,200.00,03/01/2009,Original,,45e38ff0fa49e3b884f9a9dc49748bd249067ba26b795e52bf22dddc45f9fb40,12/13/2024
12574-63F,11079-46,California Public Employees' Retirement System,Public Pension Fund,Former,50.00,12/31/2008,Original,,93f362dce285d24c793b9b7ba6ecd6d171b196771547499f49ba8c0d085aa8a4,12/09/2024
12629-08F,11079-46,California Public Employees' Retirement System,Public Pension Fund,Former,24.52,01/10/2008,Original,,83f2c133c1560f1397ce73999f72a59b44890105ec26ab6006128a611e61bf1f,12/09/2024
12629-08F,11079-46,California Public Employees' Retirement System,Public Pension Fund,Current,,06/01/2009,Original,,bd649fb834b64684424bb6c3092e7451b6e7620d385ae26494ae02227fb1c2e6,12/09/2024
15720-85F,11079-46,California Public Employees' Retirement System,Public Pension Fund,Current,75.00,10/04/2017,Original,,574b3a7fb32041f26ac01a41825cfee0b89109ca8185a0c97f5fca6c3e10f0bb,12/09/2024
18681-13F,11079-46,California Public Employees' Retirement System,Public Pension Fund,Current,300.00,03/01/2022,Original,,00153e7b5e5eaf4ae7747ef4cdbbe50d64965a8d58001c4b39ba6036127b5386,12/09/2024
21224-44F,11079-46,California Public Employees' Retirement System,Public Pension Fund,Current,,04/01/2022,Original,,7cb332f381ffb4782a880e1230f83cc2dd84b34e2c6caa83b56f47c3f7cd70fa,12/09/2024
23692-60F,11079-46,California Public Employees' Retirement System,Public Pension Fund,Current,400.00,09/01/2023,Original,,21dd94b901517bc1fe10d08e690825f9ccdcd30a63ee6fe1f987e241845f9768,12/09/2024
11117-62F,11105-47,Adams Street Partners,Fund of Funds,Current,4.00,05/01/2001,Original,,d8cd5b5cc993f960640d554e07d16cc819c4b6fa92a358a492832cf0fb0d7d51,12/09/2024
11117-62F,11105-47,Adams Street Partners,Fund of Funds,Current,6.00,05/01/2001,Original,,2ed9a7bcc0d9297c81a666c6c9859099a4711e27ecf840f92b880821619b3a98,12/09/2024
11117-62F,11105-47,Adams Street Partners,Fund of Funds,Current,6.00,05/01/2001,Original,,3bb1aa6f4c62a7f7b028b4ed8c16066dc965ad4580100cad725e998d4094a663,12/09/2024
11190-16F,11105-47,Adams Street Partners,Fund of Funds,Current,0.70,12/31/2001,Original,,dc35a53dc45c90ca2273ae735ada64110766e3f1355a8a34c836b221c4432217,12/09/2024
11190-16F,11105-47,Adams Street Partners,Fund of Funds,Current,0.90,12/31/2001,Original,,11d143ed1b909bc6fd6bed3391208180ebd0fffe2f1351a4b7b309e6c1f2cff7,12/09/2024
11190-16F,11105-47,Adams Street Partners,Fund of Funds,Current,1.00,12/31/2001,Original,,e53844f5a9dba3dd3e99207ec9fdf8595a4ffc6de9ad8e533ed2423ebb98b61f,12/09/2024
11247-40F,11105-47,Adams Street Partners,Fund of Funds,Current,,09/01/2006,Original,,aae3e0ca942d9b3ba2cdeef577200369fc0ba5d63c717c72c30b3db86db0543f,12/09/2024
11247-40F,11105-47,Adams Street Partners,Fund of Funds,Current,,09/01/2006,Original,,d763227421bfe78ad5666b8edec671ccc69bd9c04cc9e4708e5bc3d3d3c3eed9,12/09/2024
11247-40F,11105-47,Adams Street Partners,Fund of Funds,Current,,09/01/2006,Original,,76e03f8e905ffad0e04cbbc4316af0a266c6093437891d2002ee3657e80f0e69,12/09/2024
11247-40F,11105-47,Adams Street Partners,Fund of Funds,Current,,09/01/2006,Original,,8479fd87c215a6e58e6ec7e549eb5d3d971b4004a881894b15708cce69572915,12/09/2024
11247-40F,11105-47,Adams Street Partners,Fund of Funds,Current,,09/01/2006,Original,,d37f4c43d6d94ea47f343017a33bbcbba2d97b394ac3d0b7a6da79b6c3d2d001,12/09/2024
11581-21F,11105-47,Adams Street Partners,Fund of Funds,Current,,05/01/2008,Original,,7f9c543ac418b709a3492c04c65e8e7d3c095d0d834d25ed13613400e5101321,12/13/2024
11852-56F,11105-47,Adams Street Partners,Fund of Funds,Current,,01/15/2008,Original,,53e2da3d62f91b2daa8841babd7d2a1f6c2c03dcffef0f8137b4799feedad6c7,12/13/2024
11852-56F,11105-47,Adams Street Partners,Fund of Funds,Current,,01/15/2008,Original,,085506c2484d0e7d6da7af8a28e0eb566a4a354cd1bbfd9b644c4904b1e92bf7,12/13/2024
11852-56F,11105-47,Adams Street Partners,Fund of Funds,Current,,01/15/2008,Original,,ba8d1ac182d044c39273997fd487ce1e1fd2fe2a2898a9aa25d1b5f8c5972052,12/13/2024
11852-56F,11105-47,Adams Street Partners,Fund of Funds,Current,,01/15/2008,Original,,87d99ca924a7ec02b6a4eb3d925eb65a08b7198181fcfe5d5ad508fa5322b781,12/13/2024
12488-41F,11105-47,Adams Street Partners,Fund of Funds,Current,0.30,03/03/2009,Original,,a7809fdc74615143ca251ff3b6e83561fbc56b39333031c7c06b7513847573a8,12/09/2024
12488-41F,11105-47,Adams Street Partners,Fund of Funds,Current,0.90,03/03/2009,Original,,30467e4df7f807f98c19336ea950a6a6f32c02b117a53db28886a6296ff9954f,12/09/2024
12488-41F,11105-47,Adams Street Partners,Fund of Funds,Current,1.00,03/03/2009,Original,,f335ca7f77cad28c03e71e4ce42b558b7fb2b2773a2be84b35d7f33e4112a532,12/09/2024
12488-41F,11105-47,Adams Street Partners,Fund of Funds,Current,8.00,03/03/2009,Original,,98a53dba2838d0dcaf5783ea956ad67672f2266d46002fa3afbc74413f192f98,12/09/2024
12561-58F,11105-47,Adams Street Partners,Fund of Funds,Current,,01/01/2009,Original,,d083df32a04776cb442770ec81c941be84e55250e670c5502644822df1ee64b9,12/09/2024
12561-58F,11105-47,Adams Street Partners,Fund of Funds,Current,,01/01/2009,Original,,bc55ffaf88274ca2cff004073178aa24b5f0f56de019c858d08ee6d52c43c63d,12/09/2024
12561-58F,11105-47,Adams Street Partners,Fund of Funds,Current,,01/01/2009,Original,,f84caaeae07bd25aa2824d8ce2365af1e775c756be21d53680713b8d43bb0310,12/09/2024
12679-30F,11105-47,Adams Street Partners,Fund of Funds,Current,,02/11/2010,Original,,851c1f42ed9bbc62265e688c38a3801509aecaf096c1700f9391912e8de3c598,12/13/2024
12679-30F,11105-47,Adams Street Partners,Fund of Funds,Current,,02/11/2010,Original,,760d6a3b8046b40ee4574c18d616a2e7d3c74adc130c6deb267dfac3b9e7b074,12/13/2024
12679-30F,11105-47,Adams Street Partners,Fund of Funds,Current,,02/11/2010,Original,,bffb457a964038cf4cf44e1f169791c31d7d2e806344e27fa28d811f48edb8ad,12/13/2024
12679-30F,11105-47,Adams Street Partners,Fund of Funds,Current,,02/11/2010,Original,,8f6baf80a13bc0d4b6302400d99fe4aac77d5443eadabe424b90fc820855192d,12/13/2024
12701-08F,11105-47,Adams Street Partners,Fund of Funds,Current,6.00,07/06/2010,Original,,c26b2953124500115792202d3466eddca8f427c3f04e467d36a4fa855f1e9ea6,12/09/2024
12701-08F,11105-47,Adams Street Partners,Fund of Funds,Current,6.00,07/06/2010,Original,,9666d36d3f13018b39a49c670f06123d628fb3b2fb9e981684141feab919bced,12/09/2024
12701-08F,11105-47,Adams Street Partners,Fund of Funds,Current,7.00,07/06/2010,Original,,6d76df9c2ffde14b3d629bb6502beecf2084a5fbf5a913674b3915fbec7fd5db,12/09/2024
12701-08F,11105-47,Adams Street Partners,Fund of Funds,Current,,07/06/2010,Original,,2ee54e06637c03b0a9e4d7c0095dc675c1ece02cb154a572859e460d00ca3eb1,12/09/2024
12959-20F,11105-47,Adams Street Partners,Fund of Funds,Current,3.00,06/10/2011,Original,,10a3ef3dc5f2ebcc737ae2c103adfb5049d7e35953ad6c44e7b97e754ad860bc,12/09/2024
12959-20F,11105-47,Adams Street Partners,Fund of Funds,Current,3.00,06/10/2011,Original,,311fc00784bfbf9ffe9616fdf0be14202a6ac0db4f48664fd094f2f66b47c8a3,12/09/2024
12959-20F,11105-47,Adams Street Partners,Fund of Funds,Current,4.00,06/10/2011,Original,,418baf983ca7b270dc5241e80434a759371a00f935c17d5f8a93bc6cb74a21a1,12/09/2024
12959-20F,11105-47,Adams Street Partners,Fund of Funds,Current,6.00,06/10/2011,Original,,9c8ae13360a4f8d2470600fb6c999e02a7f221bf71f41d9aa8a98f17e695f606,12/09/2024
12959-20F,11105-47,Adams Street Partners,Fund of Funds,Current,7.00,06/10/2011,Original,,eca6ade3cfde3ad1bc951c549b335f0cbe30f2b4b918cd560e9f7992227c7ef4,12/09/2024
13002-40F,11105-47,Adams Street Partners,Fund of Funds,Current,0.01,01/05/2012,Original,,48c42d55b034f935cc0aa48ac6c5ac181d87b014d9e886e4544f38c7b84feb77,12/09/2024
13002-40F,11105-47,Adams Street Partners,Fund of Funds,Current,3.00,01/05/2012,Original,,26ac871fcdc2d51c38d6131d093c131006186c5950a7a1451c05afcce8f23a3e,12/09/2024
13002-40F,11105-47,Adams Street Partners,Fund of Funds,Current,3.00,01/05/2012,Original,,8798c3d5ed7dd6442bb78e5dae97ebccc5f5385b1117436351b048c7a152a41b,12/09/2024
13002-40F,11105-47,Adams Street Partners,Fund of Funds,Current,4.00,01/05/2012,Original,,17289eb64e7e0a7cb276ba643d5a8e42f9a671513765bca4123725969b255b1d,12/09/2024
13002-40F,11105-47,Adams Street Partners,Fund of Funds,Current,,01/05/2012,Original,,daabbc485ad802d0015677716b987e39f851adda80aba0b9357891313c33d77a,12/09/2024
13012-30F,11105-47,Adams Street Partners,Fund of Funds,Current,2.00,08/29/2011,Original,,474a42825af9fbcbcb777ac0f912448361f8dfc3c89c00f20dd396d9d0400506,12/09/2024
13012-30F,11105-47,Adams Street Partners,Fund of Funds,Current,2.00,08/29/2011,Original,,ee1b10eede6a4857f87e638fa347f28a30df964c5d201c342d21672cd603b9d4,12/09/2024
13012-30F,11105-47,Adams Street Partners,Fund of Funds,Current,4.00,08/29/2011,Original,,5d54094c6525b5d7ad2c423d0be824d4aa787ecfe6ea32663ab8fcf948265784,12/09/2024
13012-30F,11105-47,Adams Street Partners,Fund of Funds,Current,4.00,08/29/2011,Original,,e265e82174835684a2b9b2757650c0d514c4556d4670cdba0fda13d27ee4906d,12/09/2024
13102-84F,11105-47,Adams Street Partners,Fund of Funds,Current,2.00,06/15/2011,Original,,900304443161047a919bcbb4e44d7b4ef68d2516c1c727c59b2abdb1671d62ea,12/09/2024
13102-84F,11105-47,Adams Street Partners,Fund of Funds,Current,3.00,06/15/2011,Original,,1e253f559bfa36702e0354063e7cab4e3ac0a156c7683dd219fd08c800a9df46,12/09/2024
13102-84F,11105-47,Adams Street Partners,Fund of Funds,Current,3.00,06/15/2011,Original,,68cd1f6fe24eaf3fad03896b6e0c3bcd572f2e5deb9f13d770a0ae52fb2adac9,12/09/2024
13102-84F,11105-47,Adams Street Partners,Fund of Funds,Current,,06/15/2011,Original,,a669dfc36ebffa6648afd178334fd1913347b42c8fe4e1a598e036d704fbae9e,12/09/2024
13215-79F,11105-47,Adams Street Partners,Fund of Funds,Current,2.00,03/01/2009,Original,,55a9fff6f0306b1b8de9f45761f7ab8812b4f273208dc837294c61b9ef5befa1,12/09/2024
13215-79F,11105-47,Adams Street Partners,Fund of Funds,Current,2.00,03/01/2009,Original,,48bac8316943f9cdeb39a03141c25163e5bf19d31250bd4e8ef68b0148336a80,12/09/2024
13215-79F,11105-47,Adams Street Partners,Fund of Funds,Current,2.00,03/01/2009,Original,,9cd7b3e27cd30c7b70ab584afea1c9870b73d2b70e1a4d615cee49aecfe326b9,12/09/2024
13393-90F,11105-47,Adams Street Partners,Fund of Funds,Current,,12/01/2011,Original,,34495031c3a552f34e52e200d1c1a435852e86fb4b65321cf11820c94717451a,12/09/2024
13549-69F,11105-47,Adams Street Partners,Fund of Funds,Current,,12/31/2012,Original,,2d7812fae6f99c6ea1f7487daff1da554c53741afeb5c41856c6b855d6d1232b,12/09/2024
13549-69F,11105-47,Adams Street Partners,Fund of Funds,Current,,12/31/2012,Original,,0efdbf76b9a9b2a8779b00da62781a02f97bd6d8b0fea7b2653e30b44a9b2aa3,12/09/2024
13549-69F,11105-47,Adams Street Partners,Fund of Funds,Current,,12/31/2012,Original,,a4178e35dce10d900c423b044bb58db70d751a888de99a1b6622138d0777ce1e,12/09/2024
13549-69F,11105-47,Adams Street Partners,Fund of Funds,Current,,12/31/2012,Original,,b055e45eb73a6cdc71bfee226b73f0e65bd1f6ab915b8f5468708ecdce1fd468,12/09/2024
11010-43F,11123-74,BellSouth,Corporation,Former,,12/31/2000,Original,,67c52aa395eb956bf5fa59537398f3a4d0d334a382e235cbd84fec4f0983fb5e,12/09/2024
